family,exp_ev_ia,exp_ev_upd,bat_med,bat_shape,bat_scale,gps_med,gps_shape,gps_scale,n_attempts,n_pass_events,n_pass_futility,n_accepted,acceptance_rate,p_reach80,p_no_readout,median_hr_final,p_hr_below_threshold,p_success_overall,median_t80_months,p10_t80_months,p90_t80_months,median_hr_ia,median_z_ia,median_bat_alive_upd,median_gps_alive_upd
weibull,60.82327348906374,72.22098751663717,13.0,0.6,23.946070157165224,46.975347139277204,0.6,86.52884294264021,1000,475,289,289,0.289,1.0,0.0,0.5031290556795216,0.8961937716262975,0.8961937716262975,69.40028697823027,64.0694875141065,78.3438313207672,0.523361465713459,2.5177431751827046,20.0,35.0
weibull,59.046989886451044,72.4054940364397,16.5,0.8999999999999999,24.793882747335115,57.18603679678211,0.5,119.02524313546759,1000,438,289,289,0.289,1.0,0.0,0.4417215507220111,0.9688581314878892,0.9688581314878892,67.05751523344031,63.210516545582216,72.54138857782378,0.5339279414398095,2.387127083711498,17.0,36.0
weibull,59.50546092954622,73.12258985760651,18.0,0.7999999999999999,28.460378974788597,38.587798044080735,0.6,71.07893224416003,1000,443,289,289,0.289,1.0,0.0,0.5519145961239132,0.7681660899653979,0.7681660899653979,66.98999597376725,63.5284459240326,74.37998819272593,0.6244128290569989,1.8081639455717662,20.0,34.0
weibull,59.030057626929576,72.63160399130959,18.5,0.7999999999999999,29.250945057421614,38.587798044080735,0.6,71.07893224416003,1000,444,289,289,0.289,1.0,0.0,0.558738154957878,0.7681660899653979,0.7681660899653979,67.25385405820143,63.56817671516207,73.4765771784246,0.6094287464082567,1.8912507904159626,20.0,34.0
weibull,59.2976720211188,71.54051197820874,14.5,0.6,26.709078252222753,42.5755235841089,0.7,71.87075316287239,1000,469,288,288,0.288,1.0,0.0,0.5281141582050822,0.8472222222222222,0.8472222222222222,68.12046256717838,63.229831152868854,74.39966299745001,0.5081400510217,2.620629148050444,20.0,34.0
weibull,58.70618622055439,70.93760389841538,15.0,0.7,25.32115184240428,51.82985558583315,0.6,95.47087369954635,1000,437,288,288,0.288,1.0,0.0,0.48370974155422963,0.9236111111111112,0.9236111111111112,68.70609008670911,63.95848948157577,76.44182560242152,0.5156086981867649,2.541280726042525,19.0,35.0
weibull,60.96490463934998,72.83162398210634,17.0,0.7,28.697305421391516,38.587798044080735,0.5,80.31544589425852,1000,428,288,288,0.288,1.0,0.0,0.5512872059942502,0.78125,0.78125,69.40672343909515,64.27879290435078,76.60106601291099,0.6112695424164764,1.9063135856842537,20.0,34.0
weibull,59.74046372169825,71.50241931305428,18.0,0.6,33.15609714069031,34.97357243180279,0.6,64.42150916143456,1000,438,288,288,0.288,1.0,0.0,0.6229941284891503,0.5555555555555556,0.5555555555555556,69.68388930825981,64.28961830453517,78.0520167955544,0.6225546340472835,1.8232335689032455,22.0,32.0
weibull,60.114995552421284,70.50371663075589,12.5,0.5,26.017112262570098,46.975347139277204,0.6,86.52884294264021,1000,438,287,287,0.287,1.0,0.0,0.5322822697613059,0.8397212543554007,0.8397212543554007,72.42653561423923,64.93921252593667,81.81769157655742,0.5130259135607436,2.5911874202220235,21.0,34.0
weibull,59.59413942562705,72.38363941836835,19.0,0.7999999999999999,30.04151114005463,38.587798044080735,0.5,80.31544589425852,1000,475,287,287,0.287,1.0,0.0,0.573115611758576,0.7073170731707317,0.7073170731707317,68.74765590996347,63.571198031755166,75.55057739802822,0.6677966900379105,1.5457649068907295,21.0,34.0
weibull,60.37668834094567,70.86003073994407,13.0,0.6,23.946070157165224,57.18603679678211,0.5,119.02524313546759,1000,439,286,286,0.286,1.0,0.0,0.469224972889606,0.9405594405594405,0.9405594405594405,72.14127863940371,65.04912008219245,81.59356135315937,0.49848823014194815,2.6761422694481403,19.0,36.0
weibull,60.803769307314504,73.18251754019431,14.0,0.7,23.63307505291066,46.975347139277204,0.6,86.52884294264021,1000,448,286,286,0.286,1.0,0.0,0.4790241479024066,0.9405594405594405,0.9405594405594405,67.83740859208942,63.5331136944978,74.88783832100214,0.5112849669814509,2.5922828746679167,19.0,35.0
weibull,61.227573013848726,72.80076872183584,14.0,0.7,23.63307505291066,51.82985558583315,0.5,107.87705370635337,1000,421,286,286,0.286,1.0,0.0,0.4713403024165408,0.9230769230769231,0.9230769230769231,69.76850913336231,63.72622840740007,78.05051077974316,0.5263184115293876,2.4569835068948587,18.0,36.0
weibull,59.647621475594775,72.99552421004093,16.0,0.8999999999999999,24.042552967112837,57.18603679678211,0.5,119.02524313546759,1000,460,286,286,0.286,1.0,0.0,0.4394093801023038,0.972027972027972,0.972027972027972,67.48206417982482,63.29029787088892,73.92029862021843,0.554806677357509,2.2511418188861794,17.0,36.0
weibull,61.128908787974446,71.05846338327733,16.5,0.5,34.34258818659253,34.97357243180279,0.5,72.7929088145072,1000,416,286,286,0.286,1.0,0.0,0.6378775797106997,0.486013986013986,0.486013986013986,73.4638455994115,65.61092726633592,83.98145276107545,0.6329604782553893,1.7621265005039317,22.0,33.0
weibull,59.49385064550586,72.14149023220392,17.5,0.7,29.541343816138326,38.587798044080735,0.6,71.07893224416003,1000,433,286,286,0.286,1.0,0.0,0.554423039324736,0.7447552447552448,0.7447552447552448,68.41700412989013,63.87818122405329,75.45561259452916,0.5869107305177548,2.0195481624213825,20.0,34.0
weibull,60.15139118882642,71.0027693897085,18.5,0.5,38.50532614860375,31.697863849222255,0.6,58.38763627428827,1000,428,286,286,0.286,1.0,0.0,0.7120150512919843,0.28321678321678323,0.28321678321678323,71.11767740352394,64.642656489453,80.10188846751312,0.6523943107120727,1.6427151349020455,23.0,31.0
weibull,60.531051205489796,72.4104237763707,18.5,0.6,34.07709983904282,31.697863849222255,0.6,58.38763627428827,1000,439,286,286,0.286,1.0,0.0,0.673177194731625,0.4020979020979021,0.4020979020979021,68.81688363284549,63.455810468914066,77.347375991434,0.6522151781912544,1.634633799908037,23.0,31.0
weibull,59.180114730444025,71.87685936107637,19.5,0.6,35.919105235747836,31.697863849222255,0.7,53.50842824040094,1000,444,286,286,0.286,1.0,0.0,0.6748885177799071,0.34965034965034963,0.34965034965034963,68.02856075135357,63.61853809713459,74.78267096335728,0.6328573753619473,1.7624835847451972,23.0,31.0
weibull,60.92358407414936,72.37697815831636,13.5,0.7,22.78903665816385,57.18603679678211,0.5,119.02524313546759,1000,443,285,285,0.285,1.0,0.0,0.43869500107017745,0.9754385964912281,0.9754385964912281,69.53752254538921,64.17990610951638,78.13780231780608,0.5089426359773482,2.5961642382428116,18.0,36.0
weibull,60.0766496963701,71.41944936607239,13.5,0.7,22.78903665816385,63.0957344480193,0.5,131.32550451387436,1000,486,285,285,0.285,1.0,0.0,0.42645846424819817,0.9824561403508771,0.9824561403508771,69.79035758410333,63.903484707106436,79.61639594659812,0.4959249675595497,2.701616832776714,17.0,37.0
weibull,60.99790476452581,73.44561583278615,14.0,0.6,25.788075553870243,38.587798044080735,0.7,65.13916623587994,1000,432,285,285,0.285,1.0,0.0,0.5493595769811134,0.8105263157894737,0.8105263157894737,67.80372470291033,63.747376627018184,74.09735253713326,0.5156550817440263,2.5332072467613087,20.0,34.0
weibull,61.36061601859792,72.31258813813727,17.0,0.6,31.314091743985294,34.97357243180279,0.5,72.7929088145072,1000,430,285,285,0.285,1.0,0.0,0.5977365662029662,0.624561403508772,0.624561403508772,69.57352635041134,64.4535379386191,79.67051030537198,0.6188065081621467,1.860082246650844,21.0,33.0
weibull,60.60463514354416,71.52838089905711,18.0,0.6,33.15609714069031,34.97357243180279,0.5,72.7929088145072,1000,448,285,285,0.285,1.0,0.0,0.6231396404798984,0.5333333333333333,0.5333333333333333,70.90147718060294,64.30146149155831,80.44557616956733,0.6782286769501766,1.4992986106374937,22.0,33.0
weibull,60.26571984240739,72.10981301096834,19.5,0.5,40.58669512960935,28.728965980328912,0.7,48.49670065754502,1000,494,285,285,0.285,1.0,0.0,0.7596538373091827,0.21052631578947367,0.21052631578947367,68.91034526509814,64.07373362925632,75.65973041265353,0.6663845398418069,1.562877945543943,24.0,30.0
weibull,59.19544041036677,72.55018640611637,17.0,0.5,35.383272677095334,31.697863849222255,0.8999999999999999,47.63109815870358,1000,427,284,284,0.284,1.0,0.0,0.6963911731937664,0.30633802816901406,0.30633802816901406,67.05984962509545,63.269165781093214,72.78257813031118,0.5658558325770175,2.1567798631159474,23.0,30.0
weibull,61.43232524008954,71.12200812458505,12.5,0.5,26.017112262570098,46.975347139277204,0.5,97.77303040766209,1000,383,283,283,0.283,1.0,0.0,0.5355431188310196,0.833922261484099,0.833922261484099,73.6313201855435,66.32762854602112,85.16880433421862,0.553396031734809,2.292509913528952,21.0,35.0
weibull,60.9056752164708,71.38302443283213,12.5,0.6,23.025067458812718,57.18603679678211,0.5,119.02524313546759,1000,449,283,283,0.283,1.0,0.0,0.46499411522796036,0.9222614840989399,0.9222614840989399,71.16202553803333,64.64730389513838,80.16055901625792,0.5024325618733916,2.649287324458318,19.0,36.0
weibull,58.97969246335565,72.07623377251655,15.0,0.5,31.22053471508412,34.97357243180279,0.8999999999999999,52.5533729775485,1000,450,283,283,0.283,1.0,0.0,0.6319414804100664,0.5053003533568905,0.5053003533568905,67.30618287735157,63.19944540395243,73.15467458735752,0.5296045241193497,2.4029039280301463,23.0,31.0
weibull,59.90209641282041,73.33037950963981,16.0,0.7,27.009228631897898,38.587798044080735,0.7,65.13916623587994,1000,441,283,283,0.283,1.0,0.0,0.5462537280905332,0.7632508833922261,0.7632508833922261,67.49970969761989,63.05834040986126,73.31164436590082,0.544115778513395,2.3361723327817057,20.0,34.0
weibull,59.86952854793332,72.59993100610377,18.5,0.6,34.07709983904282,31.697863849222255,0.7,53.50842824040094,1000,449,283,283,0.283,1.0,0.0,0.6747644020828135,0.36395759717314485,0.36395759717314485,67.93429013929087,63.54886544803851,75.31823588101491,0.6212983949572443,1.833808037737494,23.0,31.0
weibull,59.16561040469782,72.39713441339129,15.5,0.7,26.165190237151087,42.5755235841089,0.7,71.87075316287239,1000,444,282,282,0.282,1.0,0.0,0.5128367598569913,0.8687943262411347,0.8687943262411347,67.26885280828495,63.17183957474186,73.29973467883367,0.5161825624724155,2.5491662259565753,20.0,34.0
weibull,59.287055794699455,72.65734343280522,16.5,0.6,30.393089045632784,34.97357243180279,0.7999999999999999,55.297840306184796,1000,423,281,281,0.281,1.0,0.0,0.6248295888431978,0.5338078291814946,0.5338078291814946,66.68669200939969,62.93992084681938,73.11690060689085,0.5659972385285627,2.1470729290118253,22.0,32.0
weibull,60.230164510344544,72.97618414519974,18.0,0.6,33.15609714069031,31.697863849222255,0.7,53.50842824040094,1000,449,281,281,0.281,1.0,0.0,0.6667234137444988,0.3914590747330961,0.3914590747330961,67.76928325004938,63.15024825453921,74.57941469531991,0.6228118548728446,1.8160090459967926,23.0,31.0
weibull,59.262244285969444,71.06626985459906,19.0,0.7,32.073459000378755,38.587798044080735,0.5,80.31544589425852,1000,440,281,281,0.281,1.0,0.0,0.6008608436906373,0.6192170818505338,0.6192170818505338,70.092146261222,64.59438115235726,77.22041121260652,0.6701601430819655,1.5517442207507557,21.0,33.0
weibull,60.05937754748181,71.29427541245192,12.5,0.5,26.017112262570098,42.5755235841089,0.7,71.87075316287239,1000,481,280,280,0.28,1.0,0.0,0.5385214347666047,0.8535714285714285,0.8535714285714285,70.38841206480902,64.19576256451963,77.81682476951339,0.49123363586877467,2.7222559046232915,21.0,34.0
weibull,60.25753049200605,72.64251935182337,14.5,0.7,24.47711344765747,46.975347139277204,0.6,86.52884294264021,1000,456,280,280,0.28,1.0,0.0,0.48864292299896683,0.9142857142857143,0.9142857142857143,67.52933887244677,63.98487201270676,74.96560754097382,0.515834595192479,2.5554751679567946,18.0,35.0
weibull,60.700839509753784,73.10481836594937,14.5,0.7999999999999999,22.92641639635748,57.18603679678211,0.5,119.02524313546759,1000,455,280,280,0.28,1.0,0.0,0.4221459155687921,0.9892857142857143,0.9892857142857143,68.43274995993042,63.861349198974,75.3482852044555,0.5103333063291451,2.5896117590451615,17.0,37.0
weibull,61.26368866302922,73.17333667450819,17.5,0.6,32.235094442337804,31.697863849222255,0.6,58.38763627428827,1000,455,280,280,0.28,1.0,0.0,0.6570110130209963,0.43214285714285716,0.43214285714285716,69.26672276598077,64.17676713449802,76.96074896432047,0.6424795116114541,1.7026247710001163,22.0,32.0
weibull,60.79752359916719,70.71547730209488,17.0,0.5,35.383272677095334,34.97357243180279,0.5,72.7929088145072,1000,411,279,279,0.279,1.0,0.0,0.6627105902916158,0.4121863799283154,0.4121863799283154,74.31159569290686,66.83365340357263,84.14783108929947,0.6595106086682999,1.6127577997700484,23.0,32.0
weibull,58.80068709781551,72.03799541779695,16.0,0.8999999999999999,24.042552967112837,63.0957344480193,0.5,131.32550451387436,1000,449,278,278,0.278,1.0,0.0,0.4095223937354452,0.9892086330935251,0.9892086330935251,67.85540479209368,63.338874033891095,74.25264796187606,0.5251155374610073,2.485404246828837,16.0,37.0
weibull,59.917378741103335,73.38470199477433,16.5,0.8999999999999999,24.793882747335115,51.82985558583315,0.5,107.87705370635337,1000,441,278,278,0.278,1.0,0.0,0.4510270662314526,0.9496402877697842,0.9496402877697842,67.05887727758025,63.24779891667683,73.88918902680213,0.5570616986917708,2.233421389361843,18.0,36.0
weibull,59.11818517682788,72.6874252687092,18.0,0.8999999999999999,27.04787208800194,46.975347139277204,0.5,97.77303040766209,1000,432,278,278,0.278,1.0,0.0,0.484264135589006,0.9568345323741008,0.9568345323741008,66.90041627456499,63.311883100994315,73.96628054167867,0.6054483339355081,1.923090771280952,18.0,36.0
weibull,61.331430166388074,72.30696377908379,18.5,0.5,38.50532614860375,28.728965980328912,0.6,52.9189103775207,1000,443,278,278,0.278,1.0,0.0,0.7249563953712088,0.2805755395683453,0.2805755395683453,69.97685045732807,64.48306301960427,79.13625613790116,0.6676135573386348,1.5533227860262908,24.0,31.0
weibull,59.19736443298023,70.88637685881073,19.0,0.5,39.54601063910655,31.697863849222255,0.7,53.50842824040094,1000,413,278,278,0.278,1.0,0.0,0.7233381571485636,0.25539568345323743,0.25539568345323743,69.46831066448676,64.2243669662719,76.55739434482997,0.6296083372753145,1.7852893309324933,24.0,31.0
weibull,59.80129396297149,72.51764498957944,19.5,0.5,40.58669512960935,28.728965980328912,0.7999999999999999,45.424292186331655,1000,435,278,278,0.278,1.0,0.0,0.7694392747094325,0.1366906474820144,0.1366906474820144,67.91315741835302,63.84265133802026,74.25842265183691,0.6519903195400165,1.6715447563422638,24.0,30.0
weibull,60.907214736705754,73.29522455625946,13.5,0.5,28.09848124357571,34.97357243180279,0.7999999999999999,55.297840306184796,1000,426,277,277,0.277,1.0,0.0,0.6154879408679171,0.5740072202166066,0.5740072202166066,67.9983064714885,63.6329893458916,74.02556353851101,0.532928963272175,2.4081763544327277,22.0,32.0
weibull,59.378210007887446,73.49914182861701,15.5,0.6,28.55108364892777,34.97357243180279,0.8999999999999999,52.5533729775485,1000,437,277,277,0.277,1.0,0.0,0.603071838944045,0.6064981949458483,0.6064981949458483,65.92434504306206,62.75629128711314,70.76358968209044,0.5217394320653239,2.4886234389683852,21.0,32.0
weibull,58.89043902101396,72.24839681097879,17.0,0.6,31.314091743985294,34.97357243180279,0.7999999999999999,55.297840306184796,1000,432,277,277,0.277,1.0,0.0,0.6358562652309284,0.5018050541516246,0.5018050541516246,67.4696691645567,63.283519676587304,74.3038787819599,0.5747772418620335,2.1411522902831917,22.0,32.0
weibull,59.28918170342873,71.86771709546815,17.5,0.6,32.235094442337804,34.97357243180279,0.7,59.03807586780019,1000,417,277,277,0.277,1.0,0.0,0.6338981111369357,0.5054151624548736,0.5054151624548736,68.28932509222605,63.55642612666595,75.53739302213839,0.5962200474703906,1.9828445142521254,22.0,32.0
weibull,60.37780981720928,73.1212569222863,18.5,0.5,38.50532614860375,28.728965980328912,0.7999999999999999,45.424292186331655,1000,450,277,277,0.277,1.0,0.0,0.7755843137583014,0.1552346570397112,0.1552346570397112,67.44506607435565,63.17202826399863,73.89663178269748,0.6462320504203556,1.6645282213143886,25.0,29.0
weibull,61.00100819664634,70.58519781968224,12.0,0.5,24.976427772067296,51.82985558583315,0.5,107.87705370635337,1000,426,276,276,0.276,1.0,0.0,0.5065471421418356,0.8840579710144928,0.8840579710144928,74.79576089962711,65.06084242977761,87.87439666969296,0.5208529956293091,2.537789841799434,20.0,35.0
weibull,59.92125214491959,72.06073537114989,13.0,0.5,27.057796753072903,38.587798044080735,0.7999999999999999,61.01240867428577,1000,481,276,276,0.276,1.0,0.0,0.5721127035038558,0.7463768115942029,0.7463768115942029,68.50073890120743,63.80822592179378,74.88402024674714,0.49457748947185254,2.6907096832906077,21.0,33.0
weibull,58.544161519183206,72.64484026727769,16.5,0.6,30.393089045632784,34.97357243180279,0.8999999999999999,52.5533729775485,1000,430,276,276,0.276,1.0,0.0,0.6159116373778375,0.5652173913043478,0.5652173913043478,66.54995627117765,63.08771451891286,71.48408543748707,0.5504642201552241,2.288839168645987,22.0,32.0
weibull,58.9658262689445,72.37567864562622,17.0,0.7,28.697305421391516,38.587798044080735,0.7,65.13916623587994,1000,434,276,276,0.276,1.0,0.0,0.5562669640421651,0.7572463768115942,0.7572463768115942,67.48922987564957,63.33827996389035,74.14227744428541,0.5730550013281848,2.135904887464223,20.0,34.0
weibull,61.47899572984781,73.42897584063026,17.5,0.7,29.541343816138326,34.97357243180279,0.5,72.7929088145072,1000,426,276,276,0.276,1.0,0.0,0.5881112580400465,0.6340579710144928,0.6340579710144928,68.40216828598162,63.46920211497083,75.90735733932887,0.6509718173338062,1.6691523844862592,21.0,33.0
weibull,59.00881873226385,73.36478451347178,17.5,0.7,29.541343816138326,34.97357243180279,0.7999999999999999,55.297840306184796,1000,426,276,276,0.276,1.0,0.0,0.5955234862025296,0.644927536231884,0.644927536231884,66.2488916731381,63.05630762204305,72.82874043866855,0.577906479103649,2.102735118225489,21.0,32.0
weibull,59.79154079460418,73.38165227799976,17.5,0.7,29.541343816138326,34.97357243180279,0.7,59.03807586780019,1000,425,276,276,0.276,1.0,0.0,0.6067913172926324,0.6340579710144928,0.6340579710144928,66.92658585186366,63.308233642638655,72.87703088912842,0.5968499618141412,1.9564277078415493,21.0,32.0
weibull,59.021940482440186,73.40099174964027,17.5,0.7999999999999999,27.66981289215558,38.587798044080735,0.7,65.13916623587994,1000,431,276,276,0.276,1.0,0.0,0.5330542986816136,0.822463768115942,0.822463768115942,66.13025692334921,62.762453400026146,72.24430072291972,0.5671593806927632,2.172352082982225,20.0,34.0
weibull,61.14368575575568,73.02791538768018,18.0,0.5,37.464641658100945,28.728965980328912,0.7,48.49670065754502,1000,450,276,276,0.276,1.0,0.0,0.7377821629350304,0.2210144927536232,0.2210144927536232,68.5899432401616,64.12892489778591,75.71650325627978,0.6644805495454218,1.5825088217207,24.0,30.0
weibull,60.085305718919564,72.81535716165547,19.0,0.5,39.54601063910655,28.728965980328912,0.7999999999999999,45.424292186331655,1000,436,276,276,0.276,1.0,0.0,0.7571890662946716,0.13043478260869565,0.13043478260869565,67.68199486622035,63.241588047665644,74.00469362688325,0.6346438059891024,1.7592327238880738,24.0,30.0
weibull,58.84278925886506,71.08016655863942,15.0,0.6,27.63008095057526,42.5755235841089,0.7,71.87075316287239,1000,426,275,275,0.275,1.0,0.0,0.5310367780168462,0.7745454545454545,0.7745454545454545,69.07250712916876,64.1655843220922,76.84167661856884,0.5183765700410633,2.51581439146057,21.0,34.0
weibull,60.6148243080019,73.40301425462741,17.5,0.7,29.541343816138326,34.97357243180279,0.6,64.42150916143456,1000,424,275,275,0.275,1.0,0.0,0.5934229630383699,0.6181818181818182,0.6181818181818182,68.29656363274835,63.424020584703825,75.42497041435037,0.6328370087789388,1.7246709399132532,21.0,33.0
weibull,59.76414700822875,72.52077140953938,18.5,0.7,31.229420605631944,34.97357243180279,0.6,64.42150916143456,1000,437,275,275,0.275,1.0,0.0,0.5964398401686698,0.6181818181818182,0.6181818181818182,67.44787098738718,63.45600836970994,74.19466233560821,0.6331231252895307,1.751156749925768,21.0,33.0
weibull,60.50922183006218,73.38057683522034,19.0,0.7,32.073459000378755,31.697863849222255,0.6,58.38763627428827,1000,470,275,275,0.275,1.0,0.0,0.6396356390292386,0.48,0.48,67.28131286281592,63.42610691420175,74.10825730807741,0.6721614608555919,1.5254394841944772,22.0,32.0
weibull,59.77959855717483,72.0027349445526,14.0,0.7,23.63307505291066,51.82985558583315,0.6,95.47087369954635,1000,472,274,274,0.274,1.0,0.0,0.45673266121262623,0.9562043795620438,0.9562043795620438,68.54639414377189,63.9109094955087,75.88829510131342,0.5024781623448569,2.6394941464801978,19.0,36.0
weibull,60.549731598355464,72.40752518304437,19.0,0.5,39.54601063910655,28.728965980328912,0.7,48.49670065754502,1000,446,274,274,0.274,1.0,0.0,0.7601048984966119,0.19708029197080293,0.19708029197080293,68.56358345598008,64.05269850732718,76.95829544421959,0.676231759092716,1.513142181274522,24.0,30.0
weibull,59.858887090536705,70.69686962907767,19.0,0.5,39.54601063910655,31.697863849222255,0.6,58.38763627428827,1000,455,274,274,0.274,1.0,0.0,0.7051930102905376,0.2956204379562044,0.2956204379562044,71.24736506241169,65.05909543404564,81.56525887063516,0.6506413941074228,1.6593512972853877,24.0,31.0
weibull,59.35799838385941,72.09631923280796,19.0,0.7,32.073459000378755,34.97357243180279,0.6,64.42150916143456,1000,435,274,274,0.274,1.0,0.0,0.6163201292848106,0.5948905109489051,0.5948905109489051,68.49511668323557,63.60836977172717,75.56610115642856,0.6284437894360251,1.769680573005268,21.0,33.0
weibull,61.4833884995314,71.0663747078746,11.5,0.5,23.93574328156449,51.82985558583315,0.5,107.87705370635337,1000,395,273,273,0.273,1.0,0.0,0.4931920163937982,0.9194139194139194,0.9194139194139194,73.8045257579397,66.26645206515667,84.96935322249294,0.5074245468031632,2.6340238936286235,20.0,35.0
weibull,59.79910273892406,71.04120492099547,13.0,0.6,23.946070157165224,51.82985558583315,0.6,95.47087369954635,1000,483,273,273,0.273,1.0,0.0,0.4720435881881103,0.9157509157509157,0.9157509157509157,69.85478329214868,63.55924341471338,78.4979011629405,0.4959168171305154,2.684638634200478,19.0,35.0
weibull,59.23335974186637,71.46273675618167,14.5,0.7,24.47711344765747,51.82985558583315,0.6,95.47087369954635,1000,450,273,273,0.273,1.0,0.0,0.4757674304023019,0.9230769230769231,0.9230769230769231,68.40720767846878,63.086627069021176,75.57719886220148,0.5130391699357116,2.5444839101000003,19.0,35.0
weibull,59.85390513197452,72.1472895737054,14.5,0.7999999999999999,22.92641639635748,63.0957344480193,0.5,131.32550451387436,1000,475,273,273,0.273,1.0,0.0,0.4156808669286045,0.9853479853479854,0.9853479853479854,68.60990521954557,63.893015146731955,77.25909302995782,0.48533976588560096,2.7714496290306805,17.0,37.0
weibull,58.58786761307837,72.14545058189492,18.5,0.8999999999999999,27.79920186822422,46.975347139277204,0.5,97.77303040766209,1000,393,273,273,0.273,1.0,0.0,0.5027570329743314,0.9267399267399268,0.9267399267399268,67.44257525156317,63.08909511031648,73.59341779675806,0.6129507786506956,1.876493468123197,19.0,35.0
weibull,58.98959211983142,72.63495856364304,19.0,0.8999999999999999,28.550531648446494,42.5755235841089,0.5,88.61537413803697,1000,449,273,273,0.273,1.0,0.0,0.522258809235719,0.8901098901098901,0.8901098901098901,67.11782376276136,63.051528468096016,73.38300894395618,0.6309833944017124,1.7847633736515187,19.0,35.0
weibull,58.85031216344978,71.52921212191387,20.0,0.6,36.840107934100345,31.697863849222255,0.7,53.50842824040094,1000,453,272,272,0.272,1.0,0.0,0.706847815364568,0.29411764705882354,0.29411764705882354,67.72233063688219,63.34698854196174,75.24140198922979,0.6654017516576137,1.567366255531864,23.0,31.0
weibull,58.581120849435564,71.27871594663013,20.0,0.7,33.76153578987237,34.97357243180279,0.6,64.42150916143456,1000,454,272,272,0.272,1.0,0.0,0.6336138108178462,0.5036764705882353,0.5036764705882353,68.12133920335063,63.64103237646767,74.9327424481282,0.6640249186779945,1.576974082335099,22.0,33.0
weibull,60.364726938509946,72.50715856932094,12.5,0.5,26.017112262570098,38.587798044080735,0.7999999999999999,61.01240867428577,1000,479,271,271,0.271,1.0,0.0,0.5702602345890964,0.7343173431734318,0.7343173431734318,68.05466725495484,63.51662426991836,74.23265679818638,0.49335456324554494,2.7048230631604304,21.0,33.0
weibull,60.76765548412426,73.01154629833322,13.0,0.6,23.946070157165224,42.5755235841089,0.7,71.87075316287239,1000,474,270,270,0.27,1.0,0.0,0.4978660821480992,0.8925925925925926,0.8925925925925926,67.68280029516981,63.55250050932016,74.39520047440341,0.4940231682471589,2.68704551825748,20.0,34.0
weibull,58.804538115430724,72.92507295782697,16.5,0.9999999999999999,23.8044681746679,63.0957344480193,0.5,131.32550451387436,1000,435,270,270,0.27,1.0,0.0,0.3952396553532306,0.9962962962962963,0.9962962962962963,66.72772514937947,63.216471786448025,73.24345120338069,0.49898829429586533,2.6684713035008585,16.0,38.0
weibull,60.602166005472746,73.36284390424126,17.5,0.6,32.235094442337804,31.697863849222255,0.7,53.50842824040094,1000,424,270,270,0.27,1.0,0.0,0.6601397104620295,0.4148148148148148,0.4148148148148148,67.56528268048474,63.40044309978052,74.14911698410337,0.6186793057362315,1.8464550253659242,23.0,32.0
weibull,58.94086349483103,72.49940943291172,18.5,0.7,31.229420605631944,34.97357243180279,0.7,59.03807586780019,1000,432,270,270,0.27,1.0,0.0,0.6271905844983892,0.5333333333333333,0.5333333333333333,66.70215850626974,63.057301471910385,73.78022836495761,0.6246109019964001,1.8056014128954667,22.0,32.0
weibull,58.56779665948821,71.07866280810867,19.0,0.5,39.54601063910655,31.697863849222255,0.7999999999999999,50.1185121022287,1000,416,270,270,0.27,1.0,0.0,0.7419880122643543,0.2222222222222222,0.2222222222222222,68.13160616816668,63.17970613110209,74.78942909443958,0.6328648809247563,1.7519158471752636,24.0,30.0
weibull,59.645367613493335,73.22357887711243,19.0,0.5,39.54601063910655,28.728965980328912,0.8999999999999999,43.16985539202754,1000,428,269,269,0.269,1.0,0.0,0.7845662968422414,0.12639405204460966,0.12639405204460966,67.27633220898154,63.10284768578409,72.80408870807265,0.6378436358552778,1.7310072355237167,25.0,29.0
weibull,59.1481386498932,72.29304971550843,15.0,0.6,27.63008095057526,38.587798044080735,0.7999999999999999,61.01240867428577,1000,435,268,268,0.268,1.0,0.0,0.556962319486185,0.7910447761194029,0.7910447761194029,67.4947046665445,63.470778387756354,73.79826190534494,0.5189442610025266,2.5015760520691743,21.0,33.0
weibull,60.53068049415229,73.35406450182111,18.0,0.7999999999999999,28.460378974788597,38.587798044080735,0.5,80.31544589425852,1000,436,268,268,0.268,1.0,0.0,0.5521107691621385,0.7723880597014925,0.7723880597014925,68.49647704986543,63.61456112268452,74.96822647542439,0.6403327588213636,1.7279584059426643,20.0,34.0
weibull,60.62831843007466,72.54673299554221,18.5,0.7,31.229420605631944,34.97357243180279,0.5,72.7929088145072,1000,438,268,268,0.268,1.0,0.0,0.6034586978988152,0.6119402985074627,0.6119402985074627,69.65210893104322,64.19303150075092,76.8973662596512,0.6586297688180134,1.5995199534044005,21.0,33.0
weibull,60.05527719153565,72.86307863552418,18.5,0.7999999999999999,29.250945057421614,38.587798044080735,0.5,80.31544589425852,1000,434,268,268,0.268,1.0,0.0,0.5722321762296011,0.7798507462686567,0.7798507462686567,67.43186484133028,63.25806120479452,74.05547901590218,0.6501602235978667,1.6368352441763552,20.0,34.0
weibull,59.89415933738743,70.78582836511742,19.0,0.6,34.998102537395326,34.97357243180279,0.5,72.7929088145072,1000,452,268,268,0.268,1.0,0.0,0.6478934958939486,0.4664179104477612,0.4664179104477612,72.27182572341013,64.93880687604755,80.46365118171315,0.661824580061778,1.5902760183663325,22.0,33.0
