family,exp_ev_ia,exp_ev_upd,bat_med,bat_shape,bat_scale,cure_frac,unc_med,unc_shape,unc_scale,leak_yr,n_attempts,n_pass_events,n_pass_futility,n_accepted,acceptance_rate,p_reach80,p_no_readout,median_hr_final,p_hr_below_threshold,p_success_overall,median_t80_months,p10_t80_months,p90_t80_months,median_hr_ia,median_z_ia,median_bat_alive_upd,median_gps_alive_upd
leaky,59.87278759898647,72.64007823778194,13.5,0.7999999999999999,21.345284231091448,0.6000000000000001,14.0,0.5,29.13916573407851,0.08,1000,507,213,213,0.213,1.0,0.0,0.4020030309206444,1.0,1.0,67.81388195689408,63.35382935392823,74.85249963536003,0.46373601382034857,2.935532824635832,17.0,37.0
leaky,58.8295369805061,71.66110016334444,14.0,0.6,25.788075553870243,0.6000000000000001,14.0,1.5,17.874931862232007,0.05,1000,437,213,213,0.213,1.0,0.0,0.4962976905382056,0.92018779342723,0.92018779342723,69.98546662902217,64.00273388930866,80.06699372266439,0.476270039282131,2.8179009798382526,21.0,34.0
leaky,60.424931672758945,72.89295937889248,14.0,0.8999999999999999,21.03723384622373,0.30000000000000004,28.0,0.5,58.27833146815702,0.0,1000,461,213,213,0.213,1.0,0.0,0.36548545037831864,1.0,1.0,69.04497467852428,64.12994975199446,76.3230848479703,0.4834435682514931,2.7869803919315723,15.0,38.0
leaky,59.15885115706835,73.490267075898,15.0,0.6,27.63008095057526,0.30000000000000004,26.0,1.0,37.51007106311305,0.09,1000,417,213,213,0.213,1.0,0.0,0.5864080774791203,0.6431924882629108,0.6431924882629108,65.5093644932742,62.627233587725804,70.76227601846678,0.512308395549762,2.5519121950259485,21.0,32.0
leaky,60.19995799621148,73.18868527858314,15.0,0.7999999999999999,23.7169824789905,0.6000000000000001,12.0,2.0,14.413468905437398,0.02,1000,443,213,213,0.213,1.0,0.0,0.41507692180111083,0.9859154929577465,0.9859154929577465,71.20295040579991,64.47866024472638,80.61229726068947,0.49766471501860743,2.6574901446436794,18.0,35.0
leaky,59.227959414781175,72.24974493179275,15.0,0.8999999999999999,22.539893406668284,0.8,6.0,2.0,7.206734452718699,0.09,1000,465,213,213,0.213,1.0,0.0,0.39334854402330055,1.0,1.0,66.83911625290298,63.259046810553066,73.31856412443814,0.48060072545263927,2.7984557933590484,16.0,38.0
leaky,59.018694967714936,71.70912870651242,15.0,0.9999999999999999,21.640425613334454,0.7000000000000001,6.0,1.0,8.656170245333781,0.03,1000,491,213,213,0.213,1.0,0.0,0.3349858182728166,1.0,1.0,68.7193469742609,63.82273498292631,78.70605432808779,0.4739979965178578,2.8375885423392284,15.0,39.0
leaky,58.72933348527016,72.05399789593898,15.5,0.9999999999999999,22.361773133778936,0.8,4.0,2.0,4.804489635145799,0.08,1000,458,213,213,0.213,1.0,0.0,0.3698144081561063,1.0,1.0,66.81238291764448,63.46078079551665,72.54698510486668,0.49172565894642395,2.7194186913158775,15.0,38.0
leaky,58.65845616240503,73.18361646346747,16.0,0.6,29.47208634728028,0.6000000000000001,16.0,1.5,20.428493556836578,0.1,1000,410,213,213,0.213,1.0,0.0,0.5863700711115061,0.6854460093896714,0.6854460093896714,66.74026201920526,62.929949256596764,74.33942112899047,0.5024766028990139,2.5935240562578414,22.0,32.0
leaky,61.39153690878539,71.82668225074048,18.5,0.6,34.07709983904282,0.30000000000000004,12.0,0.5,24.976427772067296,0.03,1000,435,213,213,0.213,1.0,0.0,0.6404214698775321,0.4788732394366197,0.4788732394366197,71.79070746478276,65.16592946119343,85.42050815403503,0.6811499274196535,1.4719945086826638,22.0,33.0
leaky,61.40523475240609,71.52305246380152,19.0,0.5,39.54601063910655,0.5,6.0,0.5,12.488213886033648,0.1,1000,422,213,213,0.213,1.0,0.0,0.7263929205643334,0.1784037558685446,0.1784037558685446,71.95526945058633,64.81131511341927,80.39487056274307,0.7066005625657613,1.3485642430527776,23.0,31.0
leaky,60.99855144143355,73.06853731119983,19.0,0.7999999999999999,30.04151114005463,0.30000000000000004,12.0,0.5,24.976427772067296,0.01,1000,422,213,213,0.213,1.0,0.0,0.5669758553482434,0.784037558685446,0.784037558685446,69.99870129950135,63.911025789824556,77.94379840025466,0.6947660715149439,1.445966255607311,20.0,34.0
leaky,61.444898563814334,71.77262732368186,19.5,0.5,40.58669512960935,0.30000000000000004,14.0,0.5,29.13916573407851,0.1,1000,447,213,213,0.213,1.0,0.0,0.7363674613812685,0.1784037558685446,0.1784037558685446,71.10938283468604,65.09305116812673,81.80429242797003,0.7066808314775622,1.3404980011711567,24.0,31.0
leaky,61.16140533504709,72.22403470615241,19.5,0.6,35.919105235747836,0.1,24.0,0.5,49.95285554413459,0.07,1000,429,213,213,0.213,1.0,0.0,0.6720783171084079,0.3615023474178404,0.3615023474178404,71.9261643815897,64.61451039670621,78.54286732402798,0.6884218060964125,1.4441981325016677,23.0,32.0
leaky,61.366529262303935,72.51315855629579,19.5,0.6,35.919105235747836,0.1,24.0,0.5,49.95285554413459,0.09,1000,444,213,213,0.213,1.0,0.0,0.6682745623159002,0.38497652582159625,0.38497652582159625,71.80559617331811,66.08504740778787,79.84135090188086,0.6767058967041335,1.5114854462760647,23.0,32.0
leaky,60.98072394071602,73.11821080827747,19.5,0.7,32.917497395125565,0.1,26.0,0.5,54.11559350614581,0.1,1000,429,213,213,0.213,1.0,0.0,0.6296133024981859,0.5117370892018779,0.5117370892018779,68.99110835054722,63.74783865335559,75.35589229625505,0.6831098501822832,1.4614954234093749,21.0,32.0
leaky,60.13964725679797,71.65729774104214,19.5,0.7,32.917497395125565,0.5,6.0,0.5,12.488213886033648,0.07,1000,423,213,213,0.213,1.0,0.0,0.6195948759354261,0.6009389671361502,0.6009389671361502,69.89769222952042,64.15867330670336,79.01001259592819,0.6903242560802294,1.4231113819504078,21.0,33.0
leaky,59.07507422999582,73.3613325381452,19.5,1.0999999999999999,27.2106388150278,0.5,6.0,0.5,12.488213886033648,0.03,1000,411,213,213,0.213,1.0,0.0,0.47684210278187295,0.9671361502347418,0.9671361502347418,67.44373959995484,63.376519099406664,73.165239525128,0.6579599393261674,1.6109944780827734,18.0,36.0
leaky,60.9512083252274,72.64635200454916,19.5,1.0999999999999999,27.2106388150278,0.6000000000000001,4.0,2.0,4.804489635145799,0.02,1000,459,213,213,0.213,1.0,0.0,0.41826827574767594,1.0,1.0,71.60565630944362,65.8483283536691,79.93394589518282,0.6927645949028165,1.3632641660610325,17.0,38.0
leaky,60.779872831467,71.8722324586853,20.0,0.6,36.840107934100345,0.30000000000000004,14.0,0.5,29.13916573407851,0.08,1000,428,213,213,0.213,1.0,0.0,0.6942627245115484,0.3474178403755869,0.3474178403755869,69.70423417087459,64.12870936138245,78.26135252956578,0.6990413173235266,1.3908852151716447,23.0,31.0
leaky,60.379256124031386,72.11604280362158,20.0,0.7,33.76153578987237,0.1,24.0,0.5,49.95285554413459,0.01,1000,465,213,213,0.213,1.0,0.0,0.6172572875380968,0.5492957746478874,0.5492957746478874,69.16453336891644,63.998581902611654,78.05385218844113,0.7022038993957574,1.375897393114277,21.0,33.0
leaky,59.90507392589096,71.9680805631566,20.0,0.7,33.76153578987237,0.1,28.0,0.5,58.27833146815702,0.1,1000,457,213,213,0.213,1.0,0.0,0.6271795795402878,0.539906103286385,0.539906103286385,69.02620355441793,63.5449451750694,75.74833324182825,0.6796521881139411,1.5075341915952913,21.0,33.0
leaky,60.57509717948702,72.6727631308892,20.0,0.7,33.76153578987237,0.2,20.0,0.5,41.62737962011216,0.08,1000,423,213,213,0.213,1.0,0.0,0.6557055676461586,0.4413145539906103,0.4413145539906103,68.7755536942837,63.843600336219154,76.0069992522395,0.6935102646806448,1.4219294706208183,22.0,32.0
leaky,59.64108123562161,71.9172153197614,20.0,0.7,33.76153578987237,0.30000000000000004,18.0,0.5,37.464641658100945,0.1,1000,447,213,213,0.213,1.0,0.0,0.6365690101221504,0.49765258215962443,0.49765258215962443,68.62647547144213,63.538801392613394,76.23652160759937,0.6732320323687746,1.5432432093282857,21.0,32.0
leaky,60.032643492519604,73.03948045675597,20.0,0.7999999999999999,31.62264330532066,0.1,28.0,0.5,58.27833146815702,0.09,1000,451,213,213,0.213,1.0,0.0,0.6134388826202343,0.6056338028169014,0.6056338028169014,67.90883138345575,63.27443020162835,74.72512608422855,0.6931932117023787,1.4236112963617624,21.0,33.0
leaky,59.934493291346016,72.54165344727106,20.0,0.7999999999999999,31.62264330532066,0.4,10.0,0.5,20.81368981005608,0.06,1000,438,213,213,0.213,1.0,0.0,0.5806783160062564,0.6948356807511737,0.6948356807511737,68.83950328626423,63.80867762319496,76.36737131680779,0.6723372320830115,1.5270437094026346,20.0,34.0
leaky,59.70343215222759,72.59089780092155,20.0,0.7999999999999999,31.62264330532066,0.6000000000000001,4.0,0.5,8.325475924022431,0.1,1000,445,213,213,0.213,1.0,0.0,0.5913781055164842,0.6619718309859155,0.6619718309859155,67.57740768189656,63.096843787491714,73.86487137586015,0.6856531533911557,1.4590637657373118,21.0,33.0
leaky,59.16046166163117,72.29008389569543,20.0,0.9999999999999999,28.853900817779273,0.4,8.0,0.5,16.650951848044862,0.0,1000,438,213,213,0.213,1.0,0.0,0.4885800758715779,0.9342723004694836,0.9342723004694836,69.27757515004485,63.97390364969128,77.24982073518525,0.6848067165576086,1.4660574802550959,18.0,36.0
leaky,58.8444353434555,73.3979855325692,20.0,1.0999999999999999,27.908347502592612,0.4,10.0,0.5,20.81368981005608,0.02,1000,419,213,213,0.213,1.0,0.0,0.489646742701066,0.9624413145539906,0.9624413145539906,66.8757101001714,63.0269914270118,71.96150335534485,0.6555557521498823,1.6230972513947206,18.0,36.0
leaky,60.019170943783735,73.0477319647081,20.0,1.0999999999999999,27.908347502592612,0.6000000000000001,6.0,1.5,7.660685083813717,0.03,1000,449,213,213,0.213,1.0,0.0,0.4552747483722084,0.9953051643192489,0.9953051643192489,69.061945244519,63.88781896281506,78.34096969652207,0.6786035076479763,1.507116877829486,18.0,36.0
leaky,59.70982548756106,72.07432982320955,20.0,1.1999999999999997,27.144099887121083,0.6000000000000001,4.0,1.5,5.1071233892091445,0.01,1000,455,213,213,0.213,1.0,0.0,0.3979413920657354,1.0,1.0,71.80487622155309,65.23455525697216,81.26028018733643,0.6885117944749404,1.4346884764325414,16.0,38.0
leaky,60.143651592174564,73.13650751112742,20.0,1.1999999999999997,27.144099887121083,0.6000000000000001,6.0,2.0,7.206734452718699,0.02,1000,421,213,213,0.213,1.0,0.0,0.4181044540659107,1.0,1.0,68.73397343014824,64.17835742014235,77.58096314271806,0.6663250363481454,1.5721241375575121,16.0,38.0
leaky,58.97807355773112,72.7652257248116,20.5,0.5,42.668064110614964,0.2,22.0,1.0,31.739290899557197,0.07,1000,405,213,213,0.213,1.0,0.0,0.7961506719936606,0.11267605633802817,0.11267605633802817,66.62184775911827,63.18902137827744,71.67182650617514,0.6503217344780109,1.6370924415486994,25.0,29.0
leaky,61.41762752501603,71.87648809656991,20.5,0.5,42.668064110614964,0.4,10.0,1.0,14.426950408889635,0.01,1000,423,213,213,0.213,1.0,0.0,0.6945436122985751,0.29107981220657275,0.29107981220657275,77.26697181094454,67.0995455036008,96.05607421692625,0.692213295514082,1.4222963345762032,24.0,30.0
leaky,59.34551294392513,71.04766165760718,20.5,0.7,34.60557418461918,0.2,20.0,0.5,41.62737962011216,0.04,1000,448,213,213,0.213,1.0,0.0,0.6264040844845218,0.5492957746478874,0.5492957746478874,70.39359745226194,63.98320018896611,80.5929594803429,0.693800320693184,1.408930823083332,22.0,33.0
leaky,58.97158986988313,71.10932843630161,20.5,0.7,34.60557418461918,0.30000000000000004,18.0,0.5,37.464641658100945,0.09,1000,430,213,213,0.213,1.0,0.0,0.6468939459664437,0.4647887323943662,0.4647887323943662,68.37376279184897,64.04691184660913,76.35245345187286,0.695466177015549,1.428037179891977,22.0,33.0
leaky,58.69599722563581,71.47322370614992,20.5,0.7999999999999999,32.41320938795368,0.4,12.0,0.5,24.976427772067296,0.07,1000,419,213,213,0.213,1.0,0.0,0.58360653726912,0.7323943661971831,0.7323943661971831,67.59522670209984,63.42400135692591,75.65186145730647,0.6753206501959939,1.5157679191665918,21.0,33.0
leaky,59.11076231550241,72.06042607136303,20.5,0.7999999999999999,32.41320938795368,0.4,12.0,0.5,24.976427772067296,0.08,1000,431,213,213,0.213,1.0,0.0,0.6003840945307221,0.6384976525821596,0.6384976525821596,67.81216497852388,63.46641485271574,75.22904036396278,0.6997687174513706,1.3688497010424514,21.0,33.0
leaky,61.12194403052585,71.99162232001933,20.5,0.7999999999999999,32.41320938795368,0.5,8.0,1.5,10.214246778418289,0.0,1000,449,213,213,0.213,1.0,0.0,0.4948466971968741,0.9577464788732394,0.9577464788732394,79.22563711181547,67.73121172789259,92.49340335838096,0.6956732421540152,1.4051691905211054,21.0,34.0
leaky,59.9552225700656,73.4701668803588,20.5,0.8999999999999999,30.804520989113325,0.5,10.0,1.5,12.76780847302286,0.01,1000,391,213,213,0.213,1.0,0.0,0.5442263280380543,0.8309859154929577,0.8309859154929577,70.03586992305628,64.0340705765709,80.46098144168147,0.6812604837219471,1.45610875214875,21.0,33.0
leaky,58.80713868257115,72.73444237216685,21.0,0.5,43.70874860111777,0.1,24.0,1.0,34.624680981335125,0.01,1000,410,213,213,0.213,1.0,0.0,0.8153753497736962,0.0892018779342723,0.0892018779342723,66.77804781565581,62.960961753370995,73.88143776001262,0.6627439981650158,1.5806771906384782,25.0,29.0
leaky,60.147765094614584,71.202816862975,21.0,0.6,38.682113330805365,0.30000000000000004,14.0,0.5,29.13916573407851,0.08,1000,458,213,213,0.213,1.0,0.0,0.7081673876003612,0.3004694835680751,0.3004694835680751,70.630924828589,64.39584796844528,80.479412482996,0.7164480849278352,1.2873482760403192,23.0,32.0
leaky,59.6660411517465,72.91893883738479,21.0,0.6,38.682113330805365,0.5,12.0,1.0,17.312340490667562,0.1,1000,411,213,213,0.213,1.0,0.0,0.7481563818399207,0.1784037558685446,0.1784037558685446,67.7674383416195,63.634049893276995,74.31532075926076,0.6964088317998672,1.3824004545154465,24.0,30.0
leaky,58.83715615148294,70.79603639181323,21.0,0.7999999999999999,33.2037754705867,0.5,8.0,1.0,11.541560327111707,0.01,1000,429,213,213,0.213,1.0,0.0,0.5466746949335648,0.8356807511737089,0.8356807511737089,72.42688016888334,65.31709407327892,83.7878398190913,0.6805301236940514,1.4869235114486685,21.0,34.0
leaky,58.794828153660475,70.8873945818238,21.0,1.0999999999999999,29.303764877722244,0.6000000000000001,6.0,2.0,7.206734452718699,0.02,1000,455,213,213,0.213,1.0,0.0,0.4367118653601693,0.9906103286384976,0.9906103286384976,71.60393479676962,65.16322869055713,80.51933406808558,0.700412449629711,1.3707593357342192,18.0,37.0
leaky,59.84171182508838,72.63342305899702,21.5,0.5,44.749433091620574,0.30000000000000004,16.0,1.0,23.083120654223414,0.04,1000,466,213,213,0.213,1.0,0.0,0.8011278448264082,0.107981220657277,0.107981220657277,68.55524436121351,63.720287185230546,76.54852596233145,0.6831835359387891,1.461762771404015,25.0,29.0
leaky,60.61601193685324,72.23290697945644,21.5,0.5,44.749433091620574,0.5,10.0,1.0,14.426950408889635,0.09,1000,460,213,213,0.213,1.0,0.0,0.7608759853553209,0.13615023474178403,0.13615023474178403,70.32651911456486,63.82101854414948,79.56060789983361,0.6830626071342657,1.4812407655510822,25.0,29.0
leaky,58.619821687073454,70.53401270022557,21.5,0.7,36.2936509741128,0.1,28.0,0.5,58.27833146815702,0.08,1000,455,213,213,0.213,1.0,0.0,0.6511372611566254,0.4647887323943662,0.4647887323943662,70.15715113855421,64.852571465706,78.7267848864154,0.6855299605048145,1.4172809452501782,22.0,33.0
leaky,58.62607952196815,72.53770323704094,22.0,0.5,45.79011758212337,0.2,22.0,1.0,31.739290899557197,0.09,1000,434,213,213,0.213,1.0,0.0,0.8165778073710184,0.07981220657276995,0.07981220657276995,66.6769103883978,62.81605502441867,71.72961939040216,0.6600020931188688,1.6104705314698022,25.0,28.0
leaky,58.92827339963871,72.37750057291291,22.0,0.5,45.79011758212337,0.2,20.0,1.0,28.85390081777927,0.03,1000,407,213,213,0.213,1.0,0.0,0.8259497473736122,0.0892018779342723,0.0892018779342723,68.35415983715865,63.26081317677055,75.36781299107166,0.6855736480311385,1.4434079604010879,25.0,28.0
leaky,60.31715462123407,72.10517198162886,22.0,0.5,45.79011758212337,0.4,12.0,1.0,17.312340490667562,0.05,1000,430,213,213,0.213,1.0,0.0,0.7813683073942747,0.10328638497652583,0.10328638497652583,71.05041156844428,64.3682201845451,80.31659455552445,0.7047271269932868,1.3637238012538506,25.0,29.0
leaky,59.712936389503085,71.7914213241755,22.0,0.7,37.13768936885961,0.5,10.0,1.5,12.76780847302286,0.03,1000,458,213,213,0.213,1.0,0.0,0.6063872594950401,0.6103286384976526,0.6103286384976526,72.91803024959819,65.54843268570566,88.08135215706453,0.6906834614390973,1.4184225070426055,22.0,31.0
leaky,59.07945513100492,73.03452288799811,22.0,0.7999999999999999,34.784907635852726,0.5,12.0,2.0,14.413468905437398,0.03,1000,421,213,213,0.213,1.0,0.0,0.5929554288144231,0.6150234741784038,0.6150234741784038,70.86236263753739,64.286817810531,80.32207695186871,0.6764925816648959,1.4991594165350997,22.0,31.0
leaky,58.566732829813816,71.80041540820294,22.5,0.5,46.83080207262618,0.30000000000000004,18.0,1.0,25.968510736001342,0.07,1000,425,213,213,0.213,1.0,0.0,0.8173443702564699,0.07511737089201878,0.07511737089201878,68.04278735266954,63.17681733316234,74.84616317936275,0.6742194977407218,1.5239546961210888,25.0,28.0
leaky,59.68558994798683,71.48548171400644,23.0,0.6,42.366124124215396,0.6000000000000001,10.0,2.0,12.011224087864498,0.1,1000,456,213,213,0.213,1.0,0.0,0.6961287727035093,0.30985915492957744,0.30985915492957744,72.11901605813304,64.01164363177946,82.27270242540204,0.6911796965497141,1.4312899496029705,24.0,30.0
leaky,61.27709040140424,71.22130879373535,11.0,0.5,22.895058791061686,0.5,12.0,1.0,17.312340490667562,0.0,1000,420,212,212,0.212,1.0,0.0,0.4658026831825305,0.9669811320754716,0.9669811320754716,76.26531638616885,67.62188356378084,91.16890445316562,0.4883302790713874,2.7542278573524523,20.0,34.0
leaky,61.2361085413365,70.84334261753233,11.0,0.6,20.262059363755192,0.4,18.0,0.5,37.464641658100945,0.01,1000,464,212,212,0.212,1.0,0.0,0.40688699724156574,0.9905660377358491,0.9905660377358491,74.69763568575851,66.19882035423389,84.92486504789136,0.4942953598089891,2.7345306516986216,18.0,37.0
leaky,60.200039621827734,72.41845676738873,12.0,0.5,24.976427772067296,0.30000000000000004,22.0,1.0,31.739290899557197,0.0,1000,446,212,212,0.212,1.0,0.0,0.5419730839338066,0.8018867924528302,0.8018867924528302,68.83243759310464,63.8752508732919,76.90496543284469,0.4829998470879089,2.8094551213906733,21.0,33.0
leaky,60.023289183932604,72.65017897646109,12.0,0.5,24.976427772067296,0.30000000000000004,24.0,1.0,34.624680981335125,0.03,1000,450,212,212,0.212,1.0,0.0,0.5626126880860718,0.7122641509433962,0.7122641509433962,67.5323196475251,63.58405617527675,73.75211004753162,0.4861234931093493,2.743379854396885,21.0,32.5
leaky,59.98061903824918,71.10823382405785,12.0,0.6,22.104064760460208,0.6000000000000001,14.0,0.5,29.13916573407851,0.09,1000,476,212,212,0.212,1.0,0.0,0.45437803094793305,0.9669811320754716,0.9669811320754716,70.32349793188986,64.33833177541192,78.15032815762196,0.47583297359193094,2.8686163785104277,18.0,36.0
leaky,60.438664041013965,73.47508767118458,12.5,0.5,26.017112262570098,0.2,26.0,1.0,37.51007106311305,0.01,1000,425,212,212,0.212,1.0,0.0,0.5781138985417626,0.6792452830188679,0.6792452830188679,66.10361472907519,62.82060696810796,72.7932194704433,0.4913910439272683,2.678798109569263,21.5,32.0
leaky,60.510243950285734,71.30032702161253,12.5,0.7,21.100959868670234,0.4,20.0,0.5,41.62737962011216,0.02,1000,449,212,212,0.212,1.0,0.0,0.402146716434097,0.9811320754716981,0.9811320754716981,70.67124391447251,63.66305890693163,78.90664930811238,0.4851851268521516,2.7770165038461974,17.0,38.0
leaky,59.78531910002057,71.00366107497523,12.5,0.7,21.100959868670234,0.5,18.0,0.5,37.464641658100945,0.05,1000,490,212,212,0.212,1.0,0.0,0.40904667152730406,0.9952830188679245,0.9952830188679245,70.37268509217284,64.37025401298088,79.05834980603943,0.4705779028670829,2.9121224343989134,17.0,37.0
leaky,61.34250415745236,73.42320868291472,12.5,0.7,21.100959868670234,0.6000000000000001,12.0,0.5,24.976427772067296,0.09,1000,480,212,212,0.212,1.0,0.0,0.4330451820098644,0.9764150943396226,0.9764150943396226,67.86066474418928,63.59593877069956,74.84895564722832,0.4738863711396899,2.843115222317714,17.0,36.0
leaky,59.31289206861454,72.40305062389359,13.0,0.5,27.057796753072903,0.2,28.0,1.0,40.39546114489098,0.03,1000,422,212,212,0.212,1.0,0.0,0.5986190465835044,0.6556603773584906,0.6556603773584906,67.39122580084396,63.10323189222079,74.02882365896954,0.4914265300870728,2.699621511962392,22.0,32.0
leaky,59.08116367717412,72.05995617445426,13.0,0.5,27.057796753072903,0.2,28.0,1.0,40.39546114489098,0.02,1000,456,212,212,0.212,1.0,0.0,0.5717143071809178,0.7358490566037735,0.7358490566037735,67.69691155879632,63.16485601969672,74.2087070091193,0.47605398334984195,2.8272592798574507,22.0,33.0
leaky,59.222528656608425,72.51454039262185,13.0,0.5,27.057796753072903,0.30000000000000004,28.0,1.0,40.39546114489098,0.1,1000,423,212,212,0.212,1.0,0.0,0.5878235741616444,0.6886792452830188,0.6886792452830188,66.96173944263637,63.34457582962504,73.51632960399488,0.4821208987882595,2.816454153667631,22.0,32.0
leaky,60.13551338723729,73.18493319768314,13.0,0.5,27.057796753072903,0.4,22.0,1.0,31.739290899557197,0.09,1000,416,212,212,0.212,1.0,0.0,0.6003684140281402,0.6367924528301887,0.6367924528301887,67.18070349423718,63.47895798959575,73.51988136106672,0.4993944424345634,2.623998531197984,22.0,32.0
leaky,59.60657150426778,72.3720798804323,13.0,0.5,27.057796753072903,0.5,16.0,1.5,20.428493556836578,0.03,1000,457,212,212,0.212,1.0,0.0,0.5539064151747843,0.7924528301886793,0.7924528301886793,69.46623978330327,64.05402796977545,79.60687082604109,0.4904296629407131,2.7063132199828974,22.0,32.0
leaky,60.81673526478326,72.51449440893339,13.0,0.7,21.94499826341704,0.6000000000000001,10.0,1.0,14.426950408889635,0.03,1000,483,212,212,0.212,1.0,0.0,0.4135710382849509,0.9905660377358491,0.9905660377358491,70.55837728034963,64.6143338689492,78.68918161608993,0.4706551525952722,2.8936221577526045,18.0,36.0
leaky,60.333499742469854,72.07418258038334,13.0,0.7,21.94499826341704,0.8,6.0,1.5,7.660685083813717,0.1,1000,470,212,212,0.212,1.0,0.0,0.4252653316151358,0.9905660377358491,0.9905660377358491,68.92117329441103,63.62772536152579,77.38785342942137,0.470006014400852,2.885510806785277,18.0,36.0
leaky,61.18736783298531,73.25375374910317,13.0,0.7999999999999999,20.55471814845843,0.7000000000000001,4.0,0.5,8.325475924022431,0.07,1000,465,212,212,0.212,1.0,0.0,0.3863484970347496,0.9952830188679245,0.9952830188679245,68.02756693603803,63.649030914985914,75.21057983509543,0.46036004629665944,2.965988188416751,16.0,38.0
leaky,59.96942271160236,73.0884444436185,13.5,0.6,24.867072855517733,0.6000000000000001,14.0,1.5,17.874931862232007,0.06,1000,443,212,212,0.212,1.0,0.0,0.507855819321448,0.8443396226415094,0.8443396226415094,69.27659381952866,63.34740687514583,78.11909025080138,0.4873775268920092,2.759352672164785,20.5,33.0
leaky,59.12837523254277,71.18613864597242,13.5,0.7,22.78903665816385,0.5,24.0,0.5,49.95285554413459,0.09,1000,473,212,212,0.212,1.0,0.0,0.4442368749186172,0.9858490566037735,0.9858490566037735,68.8097192030161,63.667749411883214,75.76495098167696,0.48344772852240436,2.7950946181773073,18.0,36.0
leaky,58.818192140506184,71.01015382314431,13.5,0.7,22.78903665816385,0.5,28.0,0.5,58.27833146815702,0.1,1000,460,212,212,0.212,1.0,0.0,0.42094437661848755,0.9764150943396226,0.9764150943396226,69.19168338229515,63.96530175914883,76.26494786592482,0.4756279255543299,2.8528633176103098,17.0,37.0
leaky,60.730529232537435,72.41447232934769,13.5,0.8999999999999999,20.285904066001457,0.6000000000000001,6.0,0.5,12.488213886033648,0.02,1000,474,212,212,0.212,1.0,0.0,0.3464413300508166,1.0,1.0,69.38613376438387,63.82727762981348,77.19609311239513,0.47161389651259095,2.908340673409641,15.0,39.0
leaky,61.13711006039931,71.34036886888111,13.5,0.8999999999999999,20.285904066001457,0.7000000000000001,6.0,2.0,7.206734452718699,0.02,1000,455,212,212,0.212,1.0,0.0,0.2939010898479034,1.0,1.0,74.29796898849517,65.06533244221853,86.79887840216792,0.46762961021307925,2.916428600017193,14.0,40.0
leaky,58.579037062035844,71.0283423148885,14.0,0.6,25.788075553870243,0.6000000000000001,14.0,1.0,20.19773057244549,0.07,1000,443,212,212,0.212,1.0,0.0,0.5118362089873834,0.8726415094339622,0.8726415094339622,68.82530815689454,63.860205915253545,75.08371859242351,0.483252839136031,2.790700623175171,20.0,34.0
leaky,60.053631300903234,72.70559240321747,14.0,0.7999999999999999,22.135850313724465,0.5,18.0,0.5,37.464641658100945,0.07,1000,458,212,212,0.212,1.0,0.0,0.42901610558154196,0.9811320754716981,0.9811320754716981,67.54437833501947,63.634865324299874,74.4343092437962,0.49931751890314946,2.6512374272138404,17.0,36.0
leaky,59.29073480042242,70.97253268006804,14.0,0.8999999999999999,21.03723384622373,0.5,12.0,0.5,24.976427772067296,0.0,1000,466,212,212,0.212,1.0,0.0,0.3436038329264769,0.9952830188679245,0.9952830188679245,70.2823729941212,64.07641545389139,79.07672191758054,0.4862443554923469,2.7900638566870333,15.0,39.0
leaky,58.79937471987876,72.4331855349331,14.5,0.6,26.709078252222753,0.30000000000000004,24.0,1.0,34.624680981335125,0.03,1000,430,212,212,0.212,1.0,0.0,0.52708050363346,0.8113207547169812,0.8113207547169812,66.85396075419456,63.06983498944095,73.67292904529103,0.48542318442904775,2.7639576259522363,21.0,33.0
leaky,58.69972549558644,71.96335542748125,14.5,0.7999999999999999,22.92641639635748,0.6000000000000001,18.0,0.5,37.464641658100945,0.1,1000,462,212,212,0.212,1.0,0.0,0.4273941545330735,0.9811320754716981,0.9811320754716981,67.45754945679263,63.516130794854114,73.80234114738904,0.481683015253381,2.778312091921028,17.0,37.0
leaky,58.729352696925744,71.34083712293649,14.5,0.7999999999999999,22.92641639635748,0.7000000000000001,6.0,0.5,12.488213886033648,0.08,1000,439,212,212,0.212,1.0,0.0,0.4081909551758822,1.0,1.0,67.72625124285506,63.50965716037718,74.01552555668361,0.47608501179006074,2.8119882797320193,17.0,37.0
leaky,59.34018110549429,71.95022456899669,14.5,0.8999999999999999,21.78856362644601,0.4,22.0,0.5,45.79011758212337,0.02,1000,461,212,212,0.212,1.0,0.0,0.37060094830986856,1.0,1.0,68.79027515239646,64.35065053419505,77.41601512444161,0.4798463451739181,2.8235678006162903,16.0,38.0
leaky,60.09465591507532,71.84131379307391,14.5,1.0999999999999999,20.233551939379645,0.7000000000000001,4.0,1.0,5.7707801635558535,0.01,1000,512,212,212,0.212,1.0,0.0,0.28965120509222836,1.0,1.0,71.11056218807369,64.38360375644196,81.88914838023469,0.47868362137121845,2.8478163866242765,13.0,41.0
leaky,60.92405941872478,73.08037419840858,14.5,1.0999999999999999,20.233551939379645,0.7000000000000001,4.0,1.0,5.7707801635558535,0.02,1000,480,212,212,0.212,1.0,0.0,0.30374356141078834,1.0,1.0,68.68061620029994,63.70142189352901,76.70239804468528,0.4747250732923367,2.878811874541731,13.0,40.0
