family,exp_ev_ia,exp_ev_upd,bat_med,bat_shape,bat_scale,cure_frac,unc_med,unc_shape,unc_scale,n_attempts,n_pass_events,n_pass_futility,n_accepted,acceptance_rate,p_reach80,p_no_readout,median_hr_final,p_hr_below_threshold,p_success_overall,median_t80_months,p10_t80_months,p90_t80_months,median_hr_ia,median_z_ia,median_bat_alive_upd,median_gps_alive_upd
cure,60.26721690538723,72.08609731437652,24.0,0.6,44.208129520920416,0.35000000000000003,11.0,1.0,15.869645449778599,1000,454,128,128,0.128,1.0,0.0,0.7172268105666231,0.2265625,0.2265625,72.63745968097521,64.4113281296691,90.58508164796787,0.7137275307681099,1.272080895987718,24.5,30.0
cure,60.78183911479895,73.43984960456311,24.0,0.6,44.208129520920416,0.35000000000000003,12.0,1.25,16.08869716900597,1000,453,128,128,0.128,1.0,0.0,0.7552993476875343,0.1484375,0.1484375,72.07324577745288,64.46453044341659,87.55202248869763,0.7178242446575183,1.2682029304016718,25.0,29.0
cure,59.51465582004302,72.78578616629926,24.0,0.7,40.51384294784685,0.4,12.0,1.5,15.321370167627434,1000,436,128,128,0.128,1.0,0.0,0.6762918859209994,0.34375,0.34375,72.6965943252212,64.96625335076821,88.93421617967292,0.7199353906941639,1.260837238119012,24.0,30.0
cure,60.275292533594154,71.05494192656076,24.5,0.5,50.9935400346374,0.25,13.0,0.75,21.192201316493268,1000,451,128,128,0.128,1.0,0.0,0.7969308242545332,0.1015625,0.1015625,71.78596327542905,66.15885775988099,85.03503770018837,0.707833161935061,1.338107793791144,25.0,30.0
cure,60.09671470784485,72.52016268848118,25.0,0.5,52.034224525140196,0.0,24.0,0.75,39.12406396891065,1000,446,128,128,0.128,1.0,0.0,0.851895040931061,0.03125,0.03125,68.12279631666277,63.29941508494794,73.37693646781156,0.708399762118638,1.31747025479807,26.0,28.5
cure,58.88032686403194,71.43263773030773,25.0,0.7999999999999999,39.52830413165083,0.45,11.0,2.0,13.212346496650948,1000,458,128,128,0.128,1.0,0.0,0.5787134815254877,0.75,0.75,78.48800599050554,67.71972421812485,90.19693830010442,0.7237557277410296,1.2467134622486624,23.0,31.0
cure,60.342348775370155,70.52608228217089,25.5,0.5,53.074909015643,0.4,10.0,1.25,13.40724764083831,1000,438,128,128,0.128,1.0,0.0,0.6684725876115535,0.3671875,0.3671875,86.47939931168061,69.79953055428088,115.84938096093342,0.7070118079776733,1.333904078996541,26.0,30.0
cure,59.843717674980056,72.01416390329567,25.5,0.6,46.971137615977945,0.4,12.0,1.75,14.795788869035755,1000,471,128,128,0.128,1.0,0.0,0.6882325970602003,0.28125,0.28125,78.99670819097598,66.26581974704153,99.62887752543244,0.738199066750228,1.1707720117417848,25.0,29.0
cure,59.36634387238917,71.49453823610088,26.5,0.6,48.81314301268296,0.4,12.0,1.75,14.795788869035755,1000,475,128,128,0.128,1.0,0.0,0.6688385193940307,0.3046875,0.3046875,78.29509239720001,65.92883986401307,102.63468821586868,0.7273392388971702,1.2334102179615831,25.0,29.0
cure,61.24617311734915,73.12214090697555,10.0,0.5,20.81368981005608,0.45,17.0,1.25,22.792320989425125,1000,467,127,127,0.127,1.0,0.0,0.48412529058476916,0.937007874015748,0.937007874015748,71.63327034256429,63.889164723239325,80.56736039302162,0.4500880239324945,3.0254400698547297,20.0,34.0
cure,59.17859315950678,71.53588544683315,11.5,0.5,23.93574328156449,0.25,27.0,1.0,38.952766104002016,1000,438,127,127,0.127,1.0,0.0,0.5299830535172909,0.8740157480314961,0.8740157480314961,68.42156088978398,63.73589993291571,76.58887969625943,0.46893338836605414,2.8965293496782145,21.0,33.0
cure,61.35775825982781,72.71383059937838,11.5,0.7,19.412883079176613,0.55,12.0,1.0,17.312340490667562,1000,465,127,127,0.127,1.0,0.0,0.37441288999302996,1.0,1.0,70.040385967357,64.28565095320862,80.73830538977249,0.4457109422295726,3.124177227611601,17.0,37.0
cure,59.89048807771471,72.18947561233537,12.5,0.7,21.100959868670234,0.30000000000000004,27.0,0.75,44.01457196502448,1000,461,127,127,0.127,1.0,0.0,0.42043192616800545,1.0,1.0,68.9270360139773,64.02819140107357,75.96895419148254,0.4670486797683681,2.9091149828024743,18.0,36.0
cure,59.50841829536523,71.76203939908957,12.5,0.7,21.100959868670234,0.30000000000000004,28.0,0.75,45.644741297062424,1000,482,127,127,0.127,1.0,0.0,0.41254718122261863,0.984251968503937,0.984251968503937,68.01961905703203,63.88176026780656,76.51749226043903,0.4506144993696547,3.0449827876857984,17.0,36.0
cure,59.50013155833004,71.23841097783392,13.0,0.8999999999999999,19.53457428577918,0.45,20.0,0.5,41.62737962011216,1000,500,127,127,0.127,1.0,0.0,0.3254242113392453,1.0,1.0,68.72998119915847,64.57779346628433,79.47634540476419,0.44680895393252495,3.100338006476499,13.0,40.0
cure,61.15922917793981,71.18899771231564,13.0,0.9999999999999999,18.755035531556526,0.7000000000000001,5.0,1.5,6.38390423651143,1000,475,127,127,0.127,1.0,0.0,0.2551761614836157,1.0,1.0,73.68776574955236,66.64417328528141,91.75924749179792,0.4620833821998263,2.9635753901373394,12.0,42.0
cure,58.544782705970825,73.15543740122308,13.5,0.6,24.867072855517733,0.30000000000000004,24.0,1.25,32.17739433801194,1000,406,127,127,0.127,1.0,0.0,0.5310765751354845,0.84251968503937,0.84251968503937,65.65685494959428,63.14987314486156,71.41762317853399,0.47309571549943735,2.8472467743973326,21.0,33.0
cure,58.832331448630555,72.02295785852759,13.5,0.7,22.78903665816385,0.5,16.0,1.25,21.451596225341294,1000,444,127,127,0.127,1.0,0.0,0.44265369344841715,0.984251968503937,0.984251968503937,69.32726478876799,64.13760737096177,78.20518280188844,0.46255028353276495,2.9533678265992913,19.0,35.0
cure,59.245897143968236,72.11129641335754,13.5,0.8999999999999999,20.285904066001457,0.5,16.0,0.75,26.0827093126071,1000,494,127,127,0.127,1.0,0.0,0.3645179774990911,0.9921259842519685,0.9921259842519685,67.15702025104508,63.33346363873583,74.86632991789111,0.4513300415711826,3.0239806577778374,16.0,38.0
cure,60.35974936009629,72.23627654391959,13.5,1.0999999999999999,18.838134564250016,0.65,4.0,0.5,8.325475924022431,1000,515,127,127,0.127,1.0,0.0,0.2827356877255378,1.0,1.0,69.31295506579423,63.41616195028737,76.68172879673742,0.44834317050363526,3.0451595027049123,11.0,42.0
cure,59.37140573369675,73.20056240967445,14.0,0.8999999999999999,21.03723384622373,0.35000000000000003,25.0,0.75,40.75423330094859,1000,440,127,127,0.127,1.0,0.0,0.37757085108422667,1.0,1.0,65.31759291611749,62.641082639234035,71.60288716443849,0.4625846459219197,2.942048421163353,16.0,37.0
cure,59.677580488446544,72.16785526087784,14.0,1.0999999999999999,19.53584325181483,0.6000000000000001,7.0,0.5,14.569582867039255,1000,518,127,127,0.127,1.0,0.0,0.28945798383066806,1.0,1.0,67.85161030718322,63.84205999884758,75.8571200897013,0.4619133637220525,2.976629178802536,12.0,41.0
cure,60.083520716156904,71.33351698121126,14.0,1.0999999999999999,19.53584325181483,0.7000000000000001,6.0,1.5,7.660685083813717,1000,495,127,127,0.127,1.0,0.0,0.2544094196204027,1.0,1.0,72.64388754771844,65.10638021977101,83.57665055006598,0.45012511129727,3.0568575808145204,12.0,42.0
cure,61.34080933278687,72.74018230333952,14.0,1.1999999999999997,19.00086992098476,0.7000000000000001,6.0,2.0,7.206734452718699,1000,516,127,127,0.127,1.0,0.0,0.24939295508308712,1.0,1.0,71.18095888100045,64.5107604995858,80.50707676610614,0.44378358775269666,3.1338886357601354,11.0,42.0
cure,58.91422790102992,71.46465828443445,14.5,0.9999999999999999,20.919078092889972,0.65,9.0,1.25,12.066522876754478,1000,464,127,127,0.127,1.0,0.0,0.30161135136885575,1.0,1.0,70.97565685545723,64.57231342762687,83.21404185261657,0.4549871817960034,3.0059174740062264,14.0,40.0
cure,59.647929466977196,72.85899615450555,14.5,1.1999999999999997,19.679472418162785,0.6000000000000001,7.0,0.5,14.569582867039255,1000,481,127,127,0.127,1.0,0.0,0.28644543669270905,1.0,1.0,67.63855154407325,63.464558254705906,75.10055034261516,0.4577228503945118,2.94719924998749,12.0,41.0
cure,58.76591323800572,73.27831718431328,16.0,1.2999999999999998,21.21103866842536,0.55,9.0,0.5,18.732320829050472,1000,448,127,127,0.127,1.0,0.0,0.3079400996758859,1.0,1.0,66.59338733791542,62.64672984855444,71.47167506699965,0.4736442822175975,2.848514660749023,12.0,40.0
cure,58.89033500308288,72.32879394867103,16.0,1.4,20.788161489423885,0.7000000000000001,7.0,2.0,8.407856861505149,1000,502,127,127,0.127,1.0,0.0,0.25311283881892455,1.0,1.0,68.51467599509239,63.88919586094414,79.66184761507981,0.4462668852976795,3.0806533992436873,11.0,42.0
cure,61.16849361909886,71.90910240773056,21.0,0.6,38.682113330805365,0.1,20.0,0.5,41.62737962011216,1000,427,127,127,0.127,1.0,0.0,0.6751463273514301,0.31496062992125984,0.31496062992125984,72.1348691713125,65.04785340031792,82.70565140685152,0.7164175104157793,1.27274457847633,23.0,32.0
cure,60.826582813799945,72.88163640259317,21.0,0.7999999999999999,33.2037754705867,0.25,12.0,0.5,24.976427772067296,1000,447,127,127,0.127,1.0,0.0,0.6135517197186283,0.5984251968503937,0.5984251968503937,70.41192133985204,64.60580855642984,80.86427773428277,0.7293555838957277,1.227656663668975,21.0,34.0
cure,61.0998347118661,73.45046448017445,21.0,0.8999999999999999,31.5558507693356,0.35000000000000003,7.0,0.5,14.569582867039255,1000,463,127,127,0.127,1.0,0.0,0.5624456756084962,0.7952755905511811,0.7952755905511811,69.32087009091646,63.74007340720332,78.77024849697472,0.728011004501888,1.2010751425363528,20.0,34.0
cure,61.37632146324775,73.4246680297212,21.5,0.7,36.2936509741128,0.0,26.0,0.5,54.11559350614581,1000,444,127,127,0.127,1.0,0.0,0.693990905611898,0.30708661417322836,0.30708661417322836,69.74249498164252,63.81199694788755,76.32842764131765,0.7363717079964639,1.190915683683366,23.0,32.0
cure,61.28836936387351,72.32340930224262,21.5,0.8999999999999999,32.30718054955788,0.5,7.0,1.5,8.937465931116003,1000,433,127,127,0.127,1.0,0.0,0.48260529992632467,0.9763779527559056,0.9763779527559056,77.85066897238531,67.3649975950851,94.59387793469986,0.7267147596079298,1.2485911788751016,20.0,35.0
cure,59.42196234602545,73.0621597151354,21.5,1.2999999999999998,28.502333210696577,0.55,4.0,1.0,5.7707801635558535,1000,448,127,127,0.127,1.0,0.0,0.4172448931613454,1.0,1.0,70.77420028503496,65.17107911256018,78.4189845954706,0.7297688454766739,1.2136962246669825,16.0,37.0
cure,61.06115488260467,70.78870905092947,22.0,0.5,45.79011758212337,0.1,19.0,0.5,39.54601063910655,1000,420,127,127,0.127,1.0,0.0,0.7320620426734462,0.1968503937007874,0.1968503937007874,74.8838636333411,66.48002083662628,83.68783390536043,0.7188547618086123,1.2906827179216716,24.0,31.0
cure,59.9087620762793,73.17587574348946,22.0,0.7,37.13768936885961,0.2,17.0,0.75,27.712878644645045,1000,426,127,127,0.127,1.0,0.0,0.7106443043498157,0.25196850393700787,0.25196850393700787,67.99504246707677,63.905829794362894,75.46346296387266,0.7079668879532535,1.3382515048389172,23.0,31.0
cure,59.361013216193726,71.35570848501263,22.0,0.7999999999999999,34.784907635852726,0.25,13.0,0.5,27.057796753072903,1000,470,127,127,0.127,1.0,0.0,0.6002364086993128,0.6850393700787402,0.6850393700787402,70.0967077878194,64.91235356102408,79.36586320053311,0.7308430267246017,1.1973721852165928,21.0,34.0
cure,60.06460136262442,72.23206692948096,22.0,0.8999999999999999,33.058510329780155,0.45,6.0,0.75,9.781015992227662,1000,489,127,127,0.127,1.0,0.0,0.5433247856657899,0.8740157480314961,0.8740157480314961,71.49263477365375,64.93145508830874,81.96508953674869,0.7358086019385732,1.1964879098830756,20.0,34.0
cure,61.079439568916186,71.95615965084663,22.0,0.8999999999999999,33.058510329780155,0.5,8.0,2.0,9.608979270291599,1000,438,127,127,0.127,1.0,0.0,0.49129491021241434,0.9763779527559056,0.9763779527559056,78.37719967874114,66.745496793276,91.48943515364866,0.7269200216230721,1.2314651993993495,20.0,34.0
cure,58.96470944298689,73.38244943972845,22.0,0.9999999999999999,31.7392908995572,0.1,24.0,0.5,49.95285554413459,1000,391,127,127,0.127,1.0,0.0,0.5947721657606313,0.6771653543307087,0.6771653543307087,66.94236019883098,63.54293423940144,71.65939689338087,0.7160212595723631,1.2721883735850192,20.0,34.0
cure,58.95048032901536,71.68568775886102,22.0,1.1999999999999997,29.858509875833192,0.55,7.0,2.0,8.407856861505149,1000,434,127,127,0.127,1.0,0.0,0.4213108255847814,1.0,1.0,71.60913618851092,64.54152455186228,82.70764995142554,0.7257982048051569,1.245891778228395,17.0,37.0
cure,59.55693158332482,72.00943402643952,22.5,0.9999999999999999,32.460638420001686,0.5,7.0,1.25,9.385073348586817,1000,472,127,127,0.127,1.0,0.0,0.49433663845210485,0.9606299212598425,0.9606299212598425,73.55776901434956,66.30414413611506,86.58803583132602,0.7327407318711823,1.2037875772879707,20.0,34.0
cure,59.35086320565077,73.15957787095599,22.5,1.0999999999999999,31.39689094041669,0.5,9.0,1.75,11.096841651776817,1000,431,127,127,0.127,1.0,0.0,0.4756323557178253,0.952755905511811,0.952755905511811,71.31540587441916,63.99479752358273,81.58604347799103,0.7060169610401791,1.3353233056271898,19.0,35.0
cure,59.33341852530671,73.40726370809088,23.0,0.7,38.825766158353225,0.05,24.0,0.75,39.12406396891065,1000,406,127,127,0.127,1.0,0.0,0.7609166551383905,0.13385826771653545,0.13385826771653545,66.9366970911241,62.81971496675289,71.41208667362115,0.7126301978719757,1.2818057293110432,23.0,30.0
cure,59.72603147068655,72.07432775871236,23.0,0.7,38.825766158353225,0.30000000000000004,12.0,0.75,19.562031984455324,1000,450,127,127,0.127,1.0,0.0,0.688501827424528,0.33070866141732286,0.33070866141732286,69.63572950276738,63.61508351723227,78.60534716814186,0.7435727399052638,1.159137480328395,23.0,31.0
cure,58.71719785044221,72.94734802798183,23.5,0.7,39.669804553100036,0.0,27.0,0.75,44.01457196502448,1000,429,127,127,0.127,1.0,0.0,0.7690750544977941,0.11811023622047244,0.11811023622047244,66.45600410610487,62.97776977089237,72.5646757246481,0.7263047465910376,1.2398757213155622,24.0,30.0
cure,59.76847792348254,72.47842382399187,23.5,0.7,39.669804553100036,0.4,11.0,1.25,14.747972404922141,1000,423,127,127,0.127,1.0,0.0,0.6762873233518718,0.3700787401574803,0.3700787401574803,70.85055968741207,63.93681178299505,84.4938386337607,0.7180811472421126,1.2902935546559764,23.0,30.0
cure,58.801376048783794,73.31788850388472,24.0,0.6,44.208129520920416,0.15000000000000002,20.0,1.0,28.85390081777927,1000,376,127,127,0.127,1.0,0.0,0.8257452596879337,0.11023622047244094,0.11023622047244094,66.4764109367949,62.85827527176279,72.66429050031314,0.7069274854293469,1.335713539208177,25.0,28.0
cure,59.40728613623064,71.21284984079244,24.0,0.6,44.208129520920416,0.25,14.0,0.75,22.822370648531212,1000,451,127,127,0.127,1.0,0.0,0.765356829820703,0.10236220472440945,0.10236220472440945,71.1008457453106,64.90437251848181,79.16551661715117,0.7339678107262718,1.1858685325088412,24.0,31.0
cure,58.62879836975138,71.79123313492131,24.0,0.7,40.51384294784685,0.2,17.0,0.75,27.712878644645045,1000,423,127,127,0.127,1.0,0.0,0.7113589976459695,0.23622047244094488,0.23622047244094488,68.24833789660818,63.99309210223752,75.75348466873137,0.7099527400093751,1.3454378776880622,23.0,31.0
cure,58.82288814117471,72.89878095584913,25.0,0.6,46.050134917625435,0.30000000000000004,15.0,1.25,20.110871461257464,1000,423,127,127,0.127,1.0,0.0,0.7920655909827109,0.10236220472440945,0.10236220472440945,68.15931319162891,63.268882648540455,77.67260292173033,0.70564214475554,1.3153002286339852,25.0,28.0
cure,60.54567876089211,72.5341711875461,25.5,0.6,46.971137615977945,0.4,12.0,2.0,14.413468905437398,1000,465,127,127,0.127,1.0,0.0,0.6537016793278265,0.41732283464566927,0.41732283464566927,79.5806352146235,67.35300631869006,98.37834640130873,0.7182094405935879,1.2790167624016395,25.0,29.0
cure,59.73334702904091,72.08060987984234,27.0,0.5,56.19696248715142,0.35000000000000003,13.0,1.5,16.59815101492972,1000,447,127,127,0.127,1.0,0.0,0.7945480236410687,0.10236220472440945,0.10236220472440945,76.73852775964508,65.70089123529998,99.82602571027114,0.7317798610707449,1.2104038398981403,26.0,27.0
cure,60.7637514322063,73.10027488880678,10.0,0.5,20.81368981005608,0.25,27.0,1.0,38.952766104002016,1000,489,126,126,0.126,1.0,0.0,0.5293674166557174,0.9285714285714286,0.9285714285714286,67.79150323468036,63.4334835459824,76.14031146012147,0.4543910548030009,2.996897358131621,20.0,34.0
cure,61.30427956154483,71.70565250773126,10.0,0.5,20.81368981005608,0.55,13.0,1.5,16.59815101492972,1000,452,126,126,0.126,1.0,0.0,0.43291005423245454,0.9841269841269841,0.9841269841269841,77.9665508141229,66.54676874157293,101.50125102699741,0.46172100911207814,2.9530183143950253,20.0,34.0
cure,59.57820274454458,72.16531884558523,11.0,0.5,22.895058791061686,0.4,20.0,1.25,26.81449528167662,1000,448,126,126,0.126,1.0,0.0,0.5049967748509998,0.8968253968253969,0.8968253968253969,68.24091667485143,63.86914413926635,78.58623778398507,0.4525762544706744,3.0245939427775133,21.0,33.0
cure,61.00719006136122,71.0430968102661,11.0,0.6,20.262059363755192,0.6000000000000001,11.0,1.5,14.044589320325148,1000,435,126,126,0.126,1.0,0.0,0.3504865967097699,1.0,1.0,81.72878784722428,67.8047141084549,100.86215229247946,0.46262506764682787,2.9550262943853207,18.0,36.0
cure,60.78617045914059,73.0883700142108,11.5,0.6,21.183062062107698,0.4,19.0,1.0,27.411205776890306,1000,452,126,126,0.126,1.0,0.0,0.4556087854119173,1.0,1.0,69.25001375033817,63.81782880165018,78.44687424966757,0.44707508383951783,3.068324705240416,19.0,35.0
cure,61.31178936952335,73.24148072800108,12.5,0.7999999999999999,19.764152065825414,0.5,13.0,0.75,21.192201316493268,1000,468,126,126,0.126,1.0,0.0,0.38397420126189474,0.9920634920634921,0.9920634920634921,68.91954267157948,63.278601732749685,77.72745421563445,0.47926198575472473,2.8512984147603095,16.0,37.5
cure,61.216820905291165,71.1932900372145,13.0,0.9999999999999999,18.755035531556526,0.7000000000000001,6.0,2.0,7.206734452718699,1000,504,126,126,0.126,1.0,0.0,0.2566738931477968,1.0,1.0,75.10999784190109,66.35605697759294,88.78222747720255,0.4532611737206008,3.059237906775257,12.0,42.0
cure,58.97897929811949,72.12479137105676,13.5,0.7999999999999999,21.345284231091448,0.30000000000000004,29.0,0.75,47.27491062910037,1000,481,126,126,0.126,1.0,0.0,0.4031019435442461,1.0,1.0,67.35887673935602,63.37524850422568,73.90881299812061,0.465578835117028,2.943929918532299,17.0,37.0
cure,60.17991635627874,72.89426161837505,13.5,0.9999999999999999,19.476383052001008,0.4,24.0,0.5,49.95285554413459,1000,482,126,126,0.126,1.0,0.0,0.3178494773216377,1.0,1.0,66.76600620000531,62.890428750207214,74.14094484635939,0.450596816764563,3.056026075708134,13.0,40.0
cure,58.81823433686088,73.39933645397818,14.0,0.7,23.63307505291066,0.4,20.0,1.25,26.81449528167662,1000,417,126,126,0.126,1.0,0.0,0.478887042660516,0.9047619047619048,0.9047619047619048,66.79272750334408,62.83304306273838,72.4924462735119,0.47008809246176625,2.8864457625143434,19.0,34.0
cure,59.14780777981815,71.93499137028928,14.0,0.7999999999999999,22.135850313724465,0.6000000000000001,13.0,2.0,15.61459131422385,1000,446,126,126,0.126,1.0,0.0,0.35328796782547367,1.0,1.0,73.63741274325449,65.8460108968958,86.23975201136969,0.4595058628475457,2.962845124988024,17.0,36.0
cure,58.99979116618192,72.1964733414705,14.5,1.0999999999999999,20.233551939379645,0.5,15.0,0.5,31.22053471508412,1000,493,126,126,0.126,1.0,0.0,0.30723859296513956,1.0,1.0,67.16604110892582,63.22746520658686,76.18262632546435,0.4601863033806164,2.9766132356667985,13.0,40.0
cure,58.87699768147461,71.48054777251784,14.5,1.0999999999999999,20.233551939379645,0.6000000000000001,7.0,0.5,14.569582867039255,1000,506,126,126,0.126,1.0,0.0,0.28377353023133767,1.0,1.0,69.33756829553982,63.70796384640374,79.54063044271771,0.4626793411016571,2.9350192110702897,13.0,41.0
cure,58.63290774407078,71.42915149592025,14.5,1.0999999999999999,20.233551939379645,0.65,7.0,0.75,11.411185324265606,1000,500,126,126,0.126,1.0,0.0,0.28421666536767964,1.0,1.0,69.57815088618051,63.684889781909725,77.57068725097317,0.4454705863396611,3.080176759941036,13.0,41.0
cure,61.11182366929325,71.3705348054335,20.5,0.9999999999999999,29.575248338223755,0.55,4.0,1.5,5.1071233892091445,1000,447,126,126,0.126,1.0,0.0,0.4116401432422722,1.0,1.0,77.31167033025153,68.16289022900142,92.51215385288693,0.7437883139651807,1.1370614537898236,18.0,37.5
cure,60.48569218118642,70.83788060522255,21.0,0.9999999999999999,30.296595858668237,0.55,5.0,1.75,6.164912028764898,1000,417,126,126,0.126,1.0,0.0,0.4242111735751555,1.0,1.0,77.61322051272873,67.97767787509396,90.50075812806263,0.7491391884771181,1.1293766551386146,18.0,37.0
cure,59.11880865133139,73.45642361359339,21.0,1.1999999999999997,28.50130488147714,0.45,5.0,0.5,10.40684490502804,1000,367,126,126,0.126,1.0,0.0,0.46890449885830443,0.9920634920634921,0.9920634920634921,67.50645540113334,63.55585591527537,74.75533590839366,0.7015425592848932,1.3661326618534932,17.0,36.0
cure,60.56586924394499,71.93485676614638,21.5,0.7999999999999999,33.99434155321971,0.35000000000000003,7.0,0.5,14.569582867039255,1000,455,126,126,0.126,1.0,0.0,0.5804045814943307,0.8174603174603174,0.8174603174603174,71.759585322512,65.33840661058747,82.33094363156434,0.7208895543075599,1.2545004209331543,21.0,34.0
cure,59.83272446553318,73.03464884087555,21.5,0.8999999999999999,32.30718054955788,0.2,16.0,0.5,33.301903696089724,1000,430,126,126,0.126,1.0,0.0,0.5945428458505541,0.6984126984126984,0.6984126984126984,68.03229473114186,63.9127666114052,74.5109495543375,0.736191018964963,1.1684432182827051,21.0,33.0
cure,59.55685031092679,72.46637493158137,21.5,0.9999999999999999,31.01794337911272,0.4,6.0,0.5,12.488213886033648,1000,444,126,126,0.126,1.0,0.0,0.5255123789292273,0.9126984126984127,0.9126984126984127,70.12001214698407,64.2147254280631,76.04960458698966,0.727852105183172,1.2232998915259299,19.0,35.0
cure,60.32144396400227,73.22222312458379,21.5,1.2999999999999998,28.502333210696577,0.55,5.0,1.75,6.164912028764898,1000,439,126,126,0.126,1.0,0.0,0.4040050422135574,1.0,1.0,70.73843013598608,65.23063020170582,80.5617168418623,0.7237317333389351,1.2254399948584167,17.0,38.0
cure,59.87805377729074,73.21802446963537,21.5,1.2999999999999998,28.502333210696577,0.55,6.0,1.75,7.397894434517878,1000,437,126,126,0.126,1.0,0.0,0.42836152221119983,1.0,1.0,70.30273325651038,64.5044145889057,78.38722705361053,0.7366696596261009,1.1714352932243277,17.0,37.0
cure,60.59464551328296,72.28144038073683,22.0,0.7,37.13768936885961,0.1,20.0,0.5,41.62737962011216,1000,451,126,126,0.126,1.0,0.0,0.6688012964035903,0.3253968253968254,0.3253968253968254,70.56268839353865,64.62829371594518,79.18627566657001,0.7148883911561434,1.320139623741576,22.0,32.0
cure,59.57601434717736,72.8177474763178,22.5,0.7,37.98172776360642,0.2,17.0,0.75,27.712878644645045,1000,433,126,126,0.126,1.0,0.0,0.7128825298501469,0.21428571428571427,0.21428571428571427,68.1518605840686,63.79618390725759,75.20045155424827,0.7017231453236198,1.3437301863531634,23.0,31.0
cure,59.865856115667754,72.95664072246106,22.5,0.7999999999999999,35.575473718485746,0.4,10.0,1.0,14.426950408889635,1000,427,126,126,0.126,1.0,0.0,0.6304514006783413,0.5476190476190477,0.5476190476190477,70.61709579180601,64.18878233453563,79.60144849140835,0.7116725507340556,1.3189824509794217,22.0,32.0
cure,59.998054037288,73.38731781345699,23.5,0.6,43.287126822567906,0.0,25.0,0.75,40.75423330094859,1000,412,126,126,0.126,1.0,0.0,0.8041923127704118,0.06349206349206349,0.06349206349206349,66.2920967941512,62.97785649101617,72.21323172275598,0.7186397885938991,1.2554692879348424,25.0,29.0
cure,59.61236840733544,73.14089289061852,24.0,0.7,40.51384294784685,0.15000000000000002,18.0,0.75,29.34304797668299,1000,443,126,126,0.126,1.0,0.0,0.7610998016247473,0.1349206349206349,0.1349206349206349,67.33870386419987,63.61469668865989,73.75209179412059,0.7286439777283096,1.2225924190602888,24.0,30.0
cure,59.10282036899881,71.39777545661273,24.0,0.7,40.51384294784685,0.30000000000000004,12.0,0.75,19.562031984455324,1000,463,126,126,0.126,1.0,0.0,0.6775878404681313,0.3253968253968254,0.3253968253968254,70.74024856229332,64.30598482639438,79.23677666122116,0.7233399972527979,1.252014009013862,23.0,31.0
cure,60.00772186704185,71.80577612107408,24.5,0.6,45.129132219272925,0.35000000000000003,11.0,1.0,15.869645449778599,1000,449,126,126,0.126,1.0,0.0,0.7331834150859575,0.21428571428571427,0.21428571428571427,71.44735018570651,64.80705470290513,84.6687362241606,0.72285601167111,1.2564795099267416,24.5,30.0
cure,60.435856032114856,72.35058979740609,25.0,0.5,52.034224525140196,0.1,19.0,0.75,30.973217308720933,1000,479,126,126,0.126,1.0,0.0,0.8605224374155089,0.07142857142857142,0.07142857142857142,68.38376024465704,63.52074330891898,76.28767503732593,0.7061798020517631,1.3360933565094708,25.0,28.0
cure,59.04276733888675,72.02873307712827,25.0,0.6,46.050134917625435,0.35000000000000003,13.0,1.25,17.429421933089802,1000,423,126,126,0.126,1.0,0.0,0.7466383597338011,0.16666666666666666,0.16666666666666666,71.54903264899036,65.11031976499933,83.83297619847632,0.7139204390152505,1.2987276570332176,24.5,29.0
cure,59.75448150397055,71.53159011985204,25.0,0.6,46.050134917625435,0.35000000000000003,11.0,1.0,15.869645449778599,1000,434,126,126,0.126,1.0,0.0,0.7338509544850649,0.20634920634920634,0.20634920634920634,71.55197870069927,64.0700212937167,87.45677721659145,0.7168943910629373,1.2972699652863597,25.0,30.0
cure,59.09288520050688,70.7144001159564,25.0,0.7,42.20191973734047,0.45,11.0,2.0,13.212346496650948,1000,435,126,126,0.126,1.0,0.0,0.5956570504909546,0.7142857142857143,0.7142857142857143,80.00885839356653,68.73379020885578,100.23476251559553,0.7190066337368171,1.2837778389469237,24.0,31.0
cure,61.33896499266379,70.61001436562634,10.0,0.6,18.420053967050173,0.4,20.0,0.5,41.62737962011216,1000,428,125,125,0.125,1.0,0.0,0.37427526681118833,1.0,1.0,76.10511947751358,66.36905709598491,90.3477014018132,0.4590268153741543,2.9813145626837874,17.0,38.0
cure,61.07630905149832,71.39663616582679,11.0,0.7,18.568844684429806,0.35000000000000003,27.0,0.5,56.19696248715142,1000,505,125,125,0.125,1.0,0.0,0.35710896803487446,1.0,1.0,72.42245299287364,64.16144762766164,81.88794325710707,0.45841655635291073,2.966731718830185,16.0,39.0
cure,59.3934154685555,72.26989040375894,11.5,0.5,23.93574328156449,0.45,18.0,1.5,22.98205525144115,1000,443,125,125,0.125,1.0,0.0,0.5418018458425476,0.928,0.928,69.4018169700485,64.26440779393612,78.7739035516409,0.45608718478500243,2.9778196398116017,21.0,33.0
cure,60.68781596693211,70.99033963687249,11.5,0.6,21.183062062107698,0.6000000000000001,12.0,2.0,14.413468905437398,1000,476,125,125,0.125,1.0,0.0,0.3565365817937747,1.0,1.0,82.78228934823771,69.29358318199004,103.76622274354715,0.44932065000860705,3.067075302666075,18.0,36.0
