family,exp_ev_ia,exp_ev_upd,exp_ev_pr3,bat_med,bat_shape,bat_scale,cure_frac,unc_med,unc_shape,unc_scale,leak_yr,n_attempts,n_pass_events,n_pass_futility,n_accepted,acceptance_rate,p_reach80,p_no_readout,median_hr_final,hr_final_low,hr_final_high,p_hr_below_threshold,p_success_overall,median_t80_months,p10_t80_months,p90_t80_months,median_hr_ia,median_z_ia,median_bat_alive_upd,median_gps_alive_upd
leaky,59.15205539433781,73.1037971266995,77.57718943006475,14.0,0.6,25.788075553870243,0.30000000000000004,26.0,1.0,37.51007106311305,0.06,800,125,57,57,0.07125,1.0,0.0,0.5757675697534322,0.42416563332180945,0.7450699938172398,0.8421052631578947,0.8421052631578947,65.3353222424637,63.494551296765735,70.61446714959563,0.5010468739133404,2.67351193648152,21.0,33.0
leaky,58.6631781467116,72.66122985544095,77.19550730743538,14.0,0.6,25.788075553870243,0.4,26.0,1.0,37.51007106311305,0.1,800,128,57,57,0.07125,1.0,0.0,0.52096540488202,0.4239923535058548,0.9122807905733742,0.8070175438596491,0.8070175438596491,65.09365451214649,63.49818079431661,69.00631747059774,0.46183054937550994,2.940164681134783,20.0,33.0
leaky,58.988017707977775,73.29020257516585,77.90957121825568,15.0,0.6,27.63008095057526,0.2,28.0,1.0,40.39546114489098,0.05,800,102,57,57,0.07125,1.0,0.0,0.5881912388584724,0.4179517703406957,0.8853295619994914,0.6842105263157895,0.6842105263157895,65.57809248518345,63.384308264118324,68.42002890642432,0.5374919527672246,2.3481485918785454,22.0,32.0
leaky,58.82766160873838,73.0781283964512,77.64180918245674,16.0,0.6,29.47208634728028,0.2,26.0,1.0,37.51007106311305,0.03,800,107,57,57,0.07125,1.0,0.0,0.5941983627099425,0.44037892006263923,0.8473153665018756,0.5789473684210527,0.5789473684210527,66.04649017153739,63.74167542680931,68.70340239098614,0.5274853102141307,2.4299021703471215,22.0,32.0
leaky,59.204091618307885,72.56244594225369,76.70914477991778,16.0,0.6,29.47208634728028,0.5,16.0,1.0,23.083120654223414,0.08,800,107,57,57,0.07125,1.0,0.0,0.5661926287767782,0.4305993296301413,0.8153005719644509,0.5964912280701754,0.5964912280701754,65.70764365358826,63.78050224710186,70.60982261947726,0.5409072535540441,2.3237607038791714,22.0,32.0
leaky,59.34567926235531,73.42463629249477,77.47118903777209,17.0,0.6,31.314091743985294,0.6000000000000001,14.0,1.5,17.874931862232007,0.1,800,98,57,57,0.07125,1.0,0.0,0.6038600431782406,0.47090492297430586,0.9113647932218,0.5964912280701754,0.5964912280701754,66.08597382486852,63.96334217355595,70.85822457625453,0.5601444411261863,2.2023070964410807,22.0,31.0
leaky,60.235578962519924,73.1945835875857,77.28763502553024,17.0,0.8,26.879246809522563,0.6000000000000001,6.0,0.5,12.488213886033648,0.09,800,89,57,57,0.07125,1.0,0.0,0.5388654311084581,0.33612638480315477,0.7905724156452465,0.8596491228070176,0.8596491228070176,66.37595305988297,63.919535644033836,69.18149143275281,0.5918850768918227,2.014718868268697,20.0,34.0
leaky,58.55235767069538,73.312447420588,78.09775546613625,18.0,0.6,33.15609714069031,0.2,26.0,1.0,37.51007106311305,0.09,800,92,57,57,0.07125,1.0,0.0,0.6939464272236098,0.47499012101481175,0.9595067336209929,0.3508771929824561,0.3508771929824561,64.6646428630012,63.36587337013098,68.27298712345014,0.6268551574574196,1.7954960477343038,24.0,30.0
leaky,60.15730789062141,73.41526217009863,77.60615106140631,18.0,0.8,28.460378974788597,0.30000000000000004,22.0,0.5,45.79011758212337,0.1,800,98,57,57,0.07125,1.0,0.0,0.5362341253347622,0.38372794932696547,0.70071306952043,0.8070175438596491,0.8070175438596491,65.6933168177567,63.903671560015844,69.3097725510858,0.6117206945052363,1.897940903244898,20.0,34.0
leaky,59.466960495058686,73.27373432482449,77.46550108249616,18.0,1.0,25.968510736001342,0.5,8.0,0.5,16.650951848044862,0.04,800,106,57,57,0.07125,1.0,0.0,0.4626477017968481,0.3364873834967374,0.6152151973121832,1.0,1.0,65.81989925571712,63.67866057804405,70.31492337053089,0.6141739202284601,1.8887771997124851,18.0,36.0
leaky,60.49510744698599,73.36830005902189,77.40364727548284,19.0,0.8,30.04151114005463,0.1,28.0,0.5,58.27833146815702,0.05,800,110,57,57,0.07125,1.0,0.0,0.5709793341430065,0.43511858521257096,0.7894754574089681,0.7368421052631579,0.7368421052631579,66.13755807850205,63.659718740111934,70.32659672596014,0.6659865216648263,1.5660178844799637,20.0,33.0
leaky,60.44007163305993,73.34070897750003,77.39441408563547,19.0,0.8,30.04151114005463,0.2,22.0,0.5,45.79011758212337,0.06,800,112,57,57,0.07125,1.0,0.0,0.6097509918611834,0.4198377758808619,0.8417689229834245,0.631578947368421,0.631578947368421,66.243333448375,63.43757808083134,69.6036115135887,0.7094864807593065,1.3156333496679902,20.0,33.0
leaky,59.44254439472972,72.42491484562116,76.52741954540113,19.0,0.8,30.04151114005463,0.2,26.0,0.5,54.11559350614581,0.08,800,112,57,57,0.07125,1.0,0.0,0.5601311469138812,0.4080321264862849,0.7257760330781846,0.7192982456140351,0.7192982456140351,66.1532399507835,64.19562866555484,68.8591925643255,0.6726475289571165,1.4970637785266219,20.0,34.0
leaky,59.40145041970281,72.65234027679868,76.96839183435215,20.0,1.0,28.85390081777927,0.7000000000000001,4.0,2.0,4.804489635145799,0.09,800,105,57,57,0.07125,1.0,0.0,0.5245448603414181,0.35268375601559343,0.6941007451019573,0.9122807017543859,0.9122807017543859,66.23911474151436,63.68974630689865,71.02183518051486,0.6935170273933682,1.4023911758529173,19.0,35.0
leaky,58.59342344674932,73.02427747052616,77.70457848208852,16.0,0.6,29.47208634728028,0.30000000000000004,26.0,1.0,37.51007106311305,0.1,800,120,56,56,0.07,1.0,0.0,0.6317976310339707,0.4316666323197453,0.8752409603237609,0.5535714285714286,0.5535714285714286,65.12678765771666,63.63629481021208,68.47090329642101,0.5818799487349036,2.07977153815526,22.0,32.0
leaky,59.127094799483096,73.48403174350639,77.83001970262036,16.0,1.0,23.083120654223414,0.6000000000000001,10.0,0.5,20.81368981005608,0.07,800,117,56,56,0.07,1.0,0.0,0.38983595510399216,0.2944246614971483,0.5467881990939045,1.0,1.0,65.4606810555023,63.57073195807908,71.28887161721835,0.4969737773302504,2.672219212266226,15.5,37.5
leaky,58.97957680927356,72.58167460347491,76.81034959136487,17.0,0.6,31.314091743985294,0.4,18.0,1.0,25.968510736001342,0.06,800,99,56,56,0.07,1.0,0.0,0.6474949573477506,0.42840509577701713,0.8937509076273635,0.4642857142857143,0.4642857142857143,66.07008458738335,63.45673695957741,69.68423079623676,0.5844587409303129,2.0336767434624594,22.5,31.0
leaky,58.546346891099354,73.38265043535037,78.20199062727097,18.0,0.6,33.15609714069031,0.1,28.0,1.0,40.39546114489098,0.04,800,110,56,56,0.07,1.0,0.0,0.6588455603668064,0.5176978154994001,0.8833713494036957,0.42857142857142855,0.42857142857142855,64.92444272750853,63.305437265046635,67.7214690066678,0.5532288369096523,2.2477949576667804,22.0,31.0
leaky,58.52572791920835,72.74132514576897,77.27094643895391,18.0,0.6,33.15609714069031,0.4,20.0,1.0,28.85390081777927,0.1,800,104,56,56,0.07,1.0,0.0,0.6789964573824877,0.4534607605175374,0.9153877331587866,0.44642857142857145,0.44642857142857145,64.78382413906267,63.63096250620495,67.7136167807333,0.584584705572016,2.0433856535666854,23.0,31.0
leaky,59.44112618486693,72.7778365187291,77.02693186527176,18.0,0.8,28.460378974788597,0.5,12.0,0.5,24.976427772067296,0.1,800,107,56,56,0.07,1.0,0.0,0.5618850239682867,0.3559244034699835,0.7676682302303991,0.8392857142857143,0.8392857142857143,65.80545388849714,63.61054623172552,69.52670701082286,0.6135231584978644,1.8789540104007172,19.5,34.0
leaky,58.63123155424614,73.31458411977074,77.81131624819989,18.0,0.8,28.460378974788597,0.6000000000000001,12.0,1.0,17.312340490667562,0.09,800,102,56,56,0.07,1.0,0.0,0.5584828570616909,0.4496382135147819,0.8077798745025934,0.6964285714285714,0.6964285714285714,65.32987683955058,63.41656340708836,68.16821459780803,0.5910916043562561,1.9905653498237,20.5,33.0
leaky,58.582608136039596,73.21812908107137,77.43190512450879,18.0,1.2000000000000002,24.429689898408977,0.5,8.0,0.5,16.650951848044862,0.01,800,92,56,56,0.07,1.0,0.0,0.3762373853034815,0.28268623131769094,0.5335084117639063,1.0,1.0,66.59953824326799,63.78561045928418,70.00749605806755,0.5498841391466911,2.289969637204953,15.0,38.0
leaky,58.70766796054609,73.42606660170607,78.15412411058,19.0,0.6,34.998102537395326,0.2,24.0,1.0,34.624680981335125,0.07,800,107,56,56,0.07,1.0,0.0,0.7008285662007245,0.49316312537292273,0.9634685903299162,0.30357142857142855,0.30357142857142855,64.92086328318007,63.493003152535664,68.67482325004737,0.6263648015249441,1.7987547588021364,24.0,30.0
leaky,59.69733712505745,72.55047979570554,76.59631202209994,19.0,0.8,30.04151114005463,0.2,24.0,0.5,49.95285554413459,0.06,800,113,56,56,0.07,1.0,0.0,0.5652913063493918,0.3967667553007947,0.7271096453631098,0.7142857142857143,0.7142857142857143,66.2082479060815,63.909141044170696,69.85451042537676,0.6348637155286333,1.720127394057764,20.0,34.0
leaky,59.99003166609356,72.68853486874002,76.73652223798437,19.0,0.8,30.04151114005463,0.6000000000000001,4.0,0.5,8.325475924022431,0.09,800,105,56,56,0.07,1.0,0.0,0.5584302929038791,0.41563970133164696,0.8676549624296135,0.7142857142857143,0.7142857142857143,66.31381351729064,64.34802790680706,70.968817499419,0.6509147776660538,1.6486652725619118,20.0,34.0
leaky,58.72508147950773,73.41710808398636,78.00490442381475,19.0,1.0,27.411205776890306,0.4,16.0,0.5,33.301903696089724,0.07,800,100,56,56,0.07,1.0,0.0,0.5398910303477487,0.3969617688420247,0.6896760650826245,0.8928571428571429,0.8928571428571429,64.85551982856211,63.67201026188495,68.04946625453023,0.6593226313247675,1.5984567305186939,19.0,34.0
leaky,58.68429677348565,73.23877319628934,77.78426609677656,19.0,1.0,27.411205776890306,0.5,10.0,0.5,20.81368981005608,0.07,800,116,56,56,0.07,1.0,0.0,0.4930790264804021,0.3427936419130234,0.6894054625104399,0.8571428571428571,0.8571428571428571,65.22965528152005,63.67392483107943,69.92011562144842,0.6284681436662178,1.7781692636755144,19.0,35.0
leaky,60.13187257731772,73.17747129797444,77.30364710283399,20.0,0.8,31.62264330532066,0.1,28.0,0.5,58.27833146815702,0.1,800,111,56,56,0.07,1.0,0.0,0.6300807026952691,0.46461418574931684,0.7789480308071713,0.5357142857142857,0.5357142857142857,65.55493746984389,63.793401946041456,68.24346228812806,0.7074792787838264,1.3280473723292148,21.0,33.0
leaky,59.29051769405549,72.57479420666323,76.82965209620482,20.0,0.8,31.62264330532066,0.4,14.0,0.5,29.13916573407851,0.1,800,115,56,56,0.07,1.0,0.0,0.628811120058423,0.41555349412857595,0.869018753830052,0.5714285714285714,0.5714285714285714,65.37444103297454,63.65852845785898,69.99221080740563,0.6829633355439606,1.477300684238615,21.0,33.0
leaky,59.05346386158011,72.65209959815425,76.96838928998935,20.0,1.0,28.85390081777927,0.7000000000000001,6.0,2.0,7.206734452718699,0.09,800,102,56,56,0.07,1.0,0.0,0.4972569787170911,0.3356747295437658,0.6638074641563229,0.9464285714285714,0.9464285714285714,65.2197066420701,63.47775192051054,71.57225012310467,0.6731753037722075,1.5138451584112227,19.0,35.0
leaky,59.92069138411986,73.2385096541783,77.42518453283382,15.0,0.8,23.7169824789905,0.6000000000000001,12.0,0.5,24.976427772067296,0.1,800,115,55,55,0.06875,1.0,0.0,0.4477627575113455,0.3173854681498877,0.6652723997146647,0.9272727272727272,0.9272727272727272,66.16318328829657,63.879644687306964,70.44964279044241,0.5120266246368449,2.571821744739506,18.0,36.0
leaky,59.38374128430092,73.05717009224574,77.07954217059978,16.0,1.0,23.083120654223414,0.30000000000000004,26.0,0.5,54.11559350614581,0.01,800,100,55,55,0.06875,1.0,0.0,0.37674489543592826,0.26347055434503325,0.5393654761899384,1.0,1.0,66.51132838753003,64.0206656540512,69.33499998970683,0.5016689516124752,2.661717921015182,16.0,38.0
leaky,59.69123529170173,73.49561003097372,77.59340410566536,16.0,1.0,23.083120654223414,0.5,12.0,0.5,24.976427772067296,0.04,800,111,55,55,0.06875,1.0,0.0,0.38826646455337993,0.30281628100529356,0.5477488750376271,1.0,1.0,66.0313914211703,63.93518987786558,69.86433698700503,0.5039311090862073,2.5940569382599246,16.0,38.0
leaky,58.833495676089186,73.46938222022101,78.19326714928152,17.0,0.6,31.314091743985294,0.1,28.0,1.0,40.39546114489098,0.0,800,116,55,55,0.06875,1.0,0.0,0.6367199125107863,0.45141913350072443,0.9181243324112871,0.4909090909090909,0.4909090909090909,65.8266263782757,63.6770072958055,69.23017399683778,0.5196446578618231,2.5372371198519654,22.0,32.0
leaky,58.92306359757245,73.25309256449134,77.60431041463278,17.0,1.0,24.525815695112378,0.30000000000000004,28.0,0.5,58.27833146815702,0.05,800,93,55,55,0.06875,1.0,0.0,0.4295193040169888,0.28644002213643033,0.6866121776744394,0.9636363636363636,0.9636363636363636,65.21937580837637,63.53017174324149,68.64192715082332,0.5295056597157335,2.365877252719268,17.0,37.0
leaky,58.59062565144007,72.7696296563447,77.06243021681911,17.0,1.0,24.525815695112378,0.30000000000000004,28.0,0.5,58.27833146815702,0.04,800,99,55,55,0.06875,1.0,0.0,0.4193314937947077,0.32044056557511175,0.5716199512871971,1.0,1.0,65.52708869613028,63.621526519601815,68.6624133914263,0.5603709365309477,2.253974083924364,16.0,37.0
leaky,59.42786224702371,73.26693703102227,77.42651802976573,17.0,1.0,24.525815695112378,0.5,10.0,0.5,20.81368981005608,0.04,800,105,55,55,0.06875,1.0,0.0,0.43681840310039927,0.3092707719766347,0.5712804226957958,1.0,1.0,66.61101126179733,64.27062411924682,69.89773412309559,0.5598956013373919,2.1854715412888233,17.0,37.0
leaky,58.619312827975094,72.95290380965855,77.32600938093994,17.0,1.0,24.525815695112378,0.5,14.0,0.5,29.13916573407851,0.06,800,99,55,55,0.06875,1.0,0.0,0.44415494621168955,0.3172307993848644,0.6113421268768086,1.0,1.0,66.07031034997851,63.58557406215417,69.45418010543503,0.5336167275828979,2.3926834940431094,17.0,37.0
leaky,58.53405673811977,73.22930881597676,77.42712561078524,17.0,1.2000000000000002,23.07248490405292,0.6000000000000001,6.0,0.5,12.488213886033648,0.03,800,112,55,55,0.06875,1.0,0.0,0.3441051446520135,0.2803384903290963,0.5119681315950693,0.9818181818181818,0.9818181818181818,66.54106888283616,63.68865440864156,69.31180470262056,0.507006524521022,2.554968301335596,14.0,40.0
leaky,60.45531662350299,73.28698528341738,77.30305867986634,18.0,0.8,28.460378974788597,0.30000000000000004,18.0,0.5,37.464641658100945,0.06,800,112,55,55,0.06875,1.0,0.0,0.5538983110671296,0.37504015105710775,0.7721986015358226,0.7090909090909091,0.7090909090909091,66.04890259506888,64.14904676467134,70.14049459600423,0.6472271673185838,1.6979939401524105,20.0,34.0
leaky,58.84856194030082,72.69280405685973,76.83796322660069,18.0,0.8,28.460378974788597,0.6000000000000001,10.0,1.0,14.426950408889635,0.07,800,100,55,55,0.06875,1.0,0.0,0.5531362193063867,0.40077728970594584,0.7600442655522482,0.8181818181818182,0.8181818181818182,65.24201136494969,63.62215123447039,68.97150740862236,0.5897482393983907,2.0562206782672723,20.0,33.0
leaky,58.66679958709915,73.16358234387214,77.63359186370079,18.0,1.0,25.968510736001342,0.4,18.0,0.5,37.464641658100945,0.06,800,106,55,55,0.06875,1.0,0.0,0.481317330939237,0.2916985186122779,0.6512080661707407,0.9636363636363636,0.9636363636363636,65.28397865924956,63.8315042543862,69.25331648248311,0.5951364224378707,2.021577057219034,17.0,36.0
leaky,59.83679487353815,72.77084409562296,76.85476561865316,19.0,0.8,30.04151114005463,0.30000000000000004,18.0,0.5,37.464641658100945,0.07,800,107,55,55,0.06875,1.0,0.0,0.6098336712633782,0.4133375181954825,0.7881125657504713,0.6181818181818182,0.6181818181818182,65.64646111736295,63.541507115715596,69.11733783492603,0.6844393166545297,1.475671668876939,20.0,32.0
leaky,59.774457424325284,72.77594067144192,76.9508091455165,19.0,1.0,27.411205776890306,0.7000000000000001,4.0,2.0,4.804489635145799,0.08,800,99,55,55,0.06875,1.0,0.0,0.48119096777299863,0.36203297566363807,0.6458446132020982,0.9454545454545454,0.9454545454545454,65.35414534044097,63.594160392873434,70.33299334508763,0.6484980803147944,1.6584682065025054,18.0,36.0
leaky,59.70343215222759,72.59089780092155,76.73243939130856,20.0,0.8,31.62264330532066,0.6000000000000001,4.0,0.5,8.325475924022431,0.1,800,115,55,55,0.06875,1.0,0.0,0.6216038788986594,0.3773607928906092,0.7402822420042494,0.5636363636363636,0.5636363636363636,66.16766211060178,63.49080264260575,70.5155842232051,0.6804450787149595,1.5075957880822384,21.0,33.0
leaky,58.61639448729362,72.62886815011548,76.96443701571712,20.0,1.0,28.85390081777927,0.7000000000000001,6.0,1.5,7.660685083813717,0.09,800,111,55,55,0.06875,1.0,0.0,0.49478344449906964,0.3343689801448488,0.6982460531886354,0.8909090909090909,0.8909090909090909,65.3075105434093,63.54809872455929,69.45379529098213,0.657261229522617,1.5934741406021682,19.0,35.0
leaky,59.078323244788095,73.26806771021492,77.870653236014,14.0,0.6,25.788075553870243,0.30000000000000004,28.0,1.0,40.39546114489098,0.09,800,125,54,54,0.0675,1.0,0.0,0.5688692144300381,0.38567049819437493,0.8387374844712039,0.7592592592592593,0.7592592592592593,65.28130807148433,63.33258993800646,68.59799794776035,0.48119002827776747,2.814682341292973,21.0,33.0
leaky,59.80978062557693,72.76308541574876,76.76754601957109,14.0,0.6,25.788075553870243,0.6000000000000001,14.0,1.0,20.19773057244549,0.09,800,98,54,54,0.0675,1.0,0.0,0.5318551893153913,0.41359512461486264,0.812605824923668,0.8333333333333334,0.8333333333333334,65.82116491817192,63.989178379513525,70.75540444986648,0.5047165566113299,2.5901085224216187,20.0,33.0
leaky,59.362399892210895,73.41724754204168,77.90157727414106,15.0,0.6,27.63008095057526,0.4,22.0,1.0,31.739290899557197,0.09,800,111,54,54,0.0675,1.0,0.0,0.5931486562570034,0.45364432031600216,0.7709686741052401,0.6666666666666666,0.6666666666666666,65.52660664194028,63.372147651912655,69.10444183905523,0.5169646115044721,2.528852289730419,21.5,32.0
leaky,59.28564416966431,73.23411235403833,77.64045781795602,16.0,0.6,29.47208634728028,0.4,20.0,1.0,28.85390081777927,0.08,800,93,54,54,0.0675,1.0,0.0,0.6070711210172578,0.44383418769279215,0.8370516630781054,0.6851851851851852,0.6851851851851852,65.3249399552504,63.45880762343954,67.74651456299486,0.5319258775506469,2.3516158997427556,22.0,31.0
leaky,58.81102248879999,73.11125770229499,77.41942482581257,16.0,1.0,23.083120654223414,0.4,26.0,0.5,54.11559350614581,0.06,800,109,54,54,0.0675,1.0,0.0,0.4113549659947824,0.31938036339253395,0.5595109792411831,0.9814814814814815,0.9814814814814815,66.22306858863126,64.31938477797011,69.6032033221687,0.5009938486727809,2.599991924764196,16.0,38.0
leaky,58.6264686378813,72.6575052162753,76.86424521190182,16.0,1.0,23.083120654223414,0.5,16.0,0.5,33.301903696089724,0.05,800,105,54,54,0.0675,1.0,0.0,0.3929177584745634,0.2908519112363857,0.5466041312933149,1.0,1.0,65.57374342508305,63.62073019308726,69.32167679225277,0.5092345119566951,2.5776614482845,16.0,38.0
leaky,58.80284166839382,73.08171135780313,77.33755175733354,17.0,0.8,26.879246809522563,0.5,14.0,1.0,20.19773057244549,0.04,800,102,54,54,0.0675,1.0,0.0,0.5142403921521113,0.36520518116620204,0.7020817147101629,0.8888888888888888,0.8888888888888888,65.28119214785048,63.652961492218516,69.34309445296437,0.539934268645472,2.352300754763484,20.0,34.0
leaky,58.57342710163803,72.7059277573052,77.02550613757353,18.0,1.0,25.968510736001342,0.4,16.0,0.5,33.301903696089724,0.04,800,99,54,54,0.0675,1.0,0.0,0.45898371526227993,0.3468097223916245,0.665740493283166,0.9444444444444444,0.9444444444444444,65.36049840777127,63.6916610709878,69.3596666113261,0.5941497894905702,2.0201770247152666,17.5,36.0
leaky,58.66191174472526,73.4306886990808,78.17636576087035,19.0,0.6,34.998102537395326,0.1,26.0,1.0,37.51007106311305,0.0,800,114,54,54,0.0675,1.0,0.0,0.7227005791250567,0.5312100424858116,0.9534168849172006,0.16666666666666666,0.16666666666666666,64.97648503818596,63.490918894788244,67.836563644569,0.6185830463881263,1.8456549082979414,24.0,30.0
leaky,59.447682470255806,73.1363826664633,77.35253822184148,19.0,0.6,34.998102537395326,0.4,16.0,1.0,23.083120654223414,0.07,800,100,54,54,0.0675,1.0,0.0,0.6766926974964231,0.48494050284003765,0.9395975797669213,0.3148148148148148,0.3148148148148148,65.57007334412262,63.65193851865778,68.87942556594885,0.6063066558337313,1.9322134634252905,23.0,31.0
leaky,60.147868690938104,73.21124586953279,77.3426502506813,19.0,0.8,30.04151114005463,0.30000000000000004,18.0,0.5,37.464641658100945,0.08,800,110,54,54,0.0675,1.0,0.0,0.580878181755561,0.4121819789547276,0.7409844845455125,0.6666666666666666,0.6666666666666666,66.0016010206381,63.35097464675118,69.99605207226675,0.6759378146472732,1.4996002088846563,20.0,34.0
leaky,60.30172586922835,73.35517481491883,77.50507231508823,19.0,0.8,30.04151114005463,0.5,8.0,0.5,16.650951848044862,0.09,800,117,54,54,0.0675,1.0,0.0,0.5900000558081777,0.4479291715792946,0.7438546834650812,0.6666666666666666,0.6666666666666666,65.47880383249318,63.67479041464758,69.20763080862518,0.6534638944909622,1.631829995435591,20.0,33.0
leaky,59.3998970147359,73.31126250435243,77.54875129754365,19.0,1.0,27.411205776890306,0.30000000000000004,16.0,0.5,33.301903696089724,0.01,800,104,54,54,0.0675,1.0,0.0,0.4995757154092493,0.3651486795066241,0.6832690955931288,0.9444444444444444,0.9444444444444444,65.36644376344225,63.62210460177285,69.18117745059502,0.6710915554995889,1.5660665494953576,18.0,35.0
leaky,58.72117129359914,73.06301482299739,77.49712922600995,19.0,1.0,27.411205776890306,0.30000000000000004,20.0,0.5,41.62737962011216,0.04,800,92,54,54,0.0675,1.0,0.0,0.5223349015725021,0.3311173281058381,0.6966660651781174,0.9074074074074074,0.9074074074074074,65.11460885321645,63.5551115074612,70.48074939491902,0.6457855999209449,1.6987268804399336,18.5,35.0
leaky,59.40794105450633,73.45186770780764,77.79875432339207,20.0,0.6,36.840107934100345,0.30000000000000004,18.0,1.0,25.968510736001342,0.05,800,111,54,54,0.0675,1.0,0.0,0.7302968534784584,0.5138589895341006,0.9736883832768012,0.2222222222222222,0.2222222222222222,65.08215203270238,63.29418334684415,69.71215917654709,0.6386114269533564,1.7055461728174457,24.0,29.5
leaky,60.19525043088049,73.02797907221287,77.06610789768224,20.0,0.8,31.62264330532066,0.1,26.0,0.5,54.11559350614581,0.04,800,121,54,54,0.0675,1.0,0.0,0.6318920915319284,0.41745463358386853,0.752543676228435,0.5185185185185185,0.5185185185185185,66.40303735950341,64.09554508316421,71.36706445610582,0.719241042967162,1.299825258444894,21.0,33.0
leaky,60.17985773581527,73.23277007108385,77.3758526320114,20.0,0.8,31.62264330532066,0.30000000000000004,16.0,0.5,33.301903696089724,0.08,800,108,54,54,0.0675,1.0,0.0,0.604931323624881,0.43815674053750575,0.7451462014220235,0.5925925925925926,0.5925925925925926,66.66305208090031,64.39881661203164,70.4820915873926,0.7138318520839148,1.2823131650549051,21.0,33.0
leaky,59.10097242188783,73.25108420459897,77.65021900115941,21.0,0.6,38.682113330805365,0.30000000000000004,18.0,1.0,25.968510736001342,0.06,800,104,54,54,0.0675,1.0,0.0,0.7266035949818088,0.48432347762928574,1.024268204299823,0.1111111111111111,0.1111111111111111,66.61668031529787,63.60263081031064,70.92672801549682,0.6760666331533227,1.5177567236762641,24.0,30.0
leaky,59.622241947376565,73.40744005172925,77.78770074594965,14.0,0.6,25.788075553870243,0.5,20.0,1.0,28.85390081777927,0.1,800,101,53,53,0.06625,1.0,0.0,0.5587042398910382,0.40615444200689177,0.8006751735508648,0.7547169811320755,0.7547169811320755,65.62477098510678,63.96971301390878,69.0774105427638,0.502820680681974,2.6065907927021525,21.0,33.0
leaky,58.8175566512492,72.61578801671504,77.03842816588657,14.0,0.6,25.788075553870243,0.4,24.0,1.0,34.624680981335125,0.08,800,119,53,53,0.06625,1.0,0.0,0.5430148794668157,0.41394723655488874,0.716345512723435,0.8490566037735849,0.8490566037735849,65.55682674772937,63.60312239997202,69.20467541308054,0.5022904343132317,2.6310469168871675,21.0,33.0
leaky,58.54347937529781,72.62289552546788,77.16089692828103,15.0,0.6,27.63008095057526,0.30000000000000004,26.0,1.0,37.51007106311305,0.07,800,105,53,53,0.06625,1.0,0.0,0.568612517959743,0.4093208470395647,0.7791225338859268,0.7358490566037735,0.7358490566037735,65.74729098639123,63.618111090989,68.84636948025758,0.5020932116546621,2.613748187655855,21.0,33.0
leaky,58.69564660977615,72.47225455483931,76.86618181424731,15.0,0.6,27.63008095057526,0.5,20.0,1.0,28.85390081777927,0.1,800,114,53,53,0.06625,1.0,0.0,0.5634270892841536,0.42970823173809747,0.7585125471328281,0.7169811320754716,0.7169811320754716,64.96537655817379,63.73135125388053,68.66586030965745,0.48996797464349395,2.752024448689936,21.0,33.0
leaky,59.78615914302901,73.41151097289841,77.63401304863444,16.0,0.6,29.47208634728028,0.4,18.0,1.0,25.968510736001342,0.06,800,93,53,53,0.06625,1.0,0.0,0.6203829518018779,0.46167752075997515,0.8260538628929829,0.5660377358490566,0.5660377358490566,64.99680986012444,63.436715703103594,68.49462520806247,0.563955272799278,2.1895528374494906,22.0,32.0
leaky,59.03355659513247,73.28896720805885,77.64540552604178,16.0,0.8,25.29811464425653,0.7000000000000001,10.0,1.0,14.426950408889635,0.1,800,115,53,53,0.06625,1.0,0.0,0.5069654406883771,0.3722704805100113,0.7254211753853337,0.9245283018867925,0.9245283018867925,66.15225854624394,64.16224190861413,70.37301351849123,0.5166054638803319,2.5267346431897937,20.0,35.0
leaky,58.820493409834896,72.61753497361255,76.72373535047566,16.0,1.0,23.083120654223414,0.5,14.0,0.5,29.13916573407851,0.04,800,100,53,53,0.06625,1.0,0.0,0.39130530409499625,0.29907326289816233,0.5324033282251395,1.0,1.0,66.16287205671132,63.52829235735183,69.92417526232018,0.5036355197945143,2.6263052709812453,16.0,38.0
leaky,59.1295709388645,73.35017499159478,77.65141698412744,17.0,1.0,24.525815695112378,0.30000000000000004,26.0,0.5,54.11559350614581,0.04,800,96,53,53,0.06625,1.0,0.0,0.4331755581728766,0.32197705863681675,0.6202550658295068,0.9811320754716981,0.9811320754716981,65.99695282576867,64.04136861106271,69.64100886206386,0.564942223376925,2.185199270147788,18.0,37.0
leaky,59.42793025159905,72.74003446584983,76.97016117656928,18.0,0.8,28.460378974788597,0.4,18.0,0.5,37.464641658100945,0.1,800,94,53,53,0.06625,1.0,0.0,0.5704517833493999,0.3727707986620026,0.7261423094265275,0.7924528301886793,0.7924528301886793,65.91204077759889,63.92226610979241,70.08518500669706,0.6068813514100786,1.8900929508060125,20.0,34.0
leaky,59.0788404320628,72.89863501725611,76.92581871292512,18.0,1.0,25.968510736001342,0.7000000000000001,8.0,2.0,9.608979270291599,0.07,800,90,53,53,0.06625,1.0,0.0,0.43670935795087823,0.31957220154487387,0.5954077752383502,1.0,1.0,65.91950250769582,64.32872908736185,70.39737568200042,0.5735061215105824,2.1260647341352716,18.0,36.0
