family,exp_ev_ia,exp_ev_upd,exp_ev_pr3,bat_med,bat_shape,bat_scale,cure_frac,unc_med,unc_shape,unc_scale,n_attempts,n_pass_events,n_pass_futility,n_accepted,acceptance_rate,p_reach80,p_no_readout,median_hr_final,hr_final_low,hr_final_high,p_hr_below_threshold,p_success_overall,median_t80_months,p10_t80_months,p90_t80_months,median_hr_ia,median_z_ia,median_bat_alive_upd,median_gps_alive_upd
cure,59.46941440712952,73.41447723317182,77.59448109784506,14.0,0.6,25.788075553870243,0.35000000000000003,20.0,1.1999999999999997,27.144099887121083,800,107,44,44,0.055,1.0,0.0,0.5434941831973958,0.4306891878518206,0.7174747419966808,0.7727272727272727,0.7727272727272727,65.47331079285735,63.78724500271997,70.51888542712615,0.49772078846732387,2.670803839661628,22.0,32.5
cure,58.67556410316659,72.4120214293345,76.54834422849446,20.0,1.0,28.85390081777927,0.4,10.0,0.6,18.420053967050173,800,97,44,44,0.055,1.0,0.0,0.5133609493933879,0.3519774211894926,0.6551992841396947,0.9090909090909091,0.9090909090909091,64.84469541242424,63.84399366764236,68.51485958176089,0.65447503477849,1.6506350203065403,18.0,35.0
cure,59.51805181968838,73.20080229560978,77.30391731882665,20.0,1.0,28.85390081777927,0.4,9.0,0.6,16.578048570345157,800,115,44,44,0.055,1.0,0.0,0.5028865004998319,0.3655819603542983,0.6698246357633285,0.9545454545454546,0.9545454545454546,66.43894631760028,64.01591129095877,70.98133545670773,0.673818564673145,1.5107627332191096,19.0,35.0
cure,58.69041244697142,72.60897387578456,76.83087546260512,14.0,0.6,25.788075553870243,0.35000000000000003,21.0,1.1999999999999997,28.50130488147714,800,104,43,43,0.05375,1.0,0.0,0.5317110264320316,0.4214230601569683,0.6857582476709438,0.8604651162790697,0.8604651162790697,66.23545397630673,63.891373264512936,72.17838140855189,0.47647430500434057,2.834477899002202,21.0,33.0
cure,59.52884986929511,73.27088725805756,77.31924784766701,16.0,0.8,25.29811464425653,0.4,16.0,0.8999999999999999,24.042552967112837,800,89,43,43,0.05375,1.0,0.0,0.47590843284094897,0.35154123686504374,0.6668975438786978,0.9069767441860465,0.9069767441860465,66.35989211651666,63.751813088380445,68.61772130082693,0.5091591370303579,2.586953288012953,18.0,35.0
cure,59.377799174009795,73.2815943566516,77.36590184316304,16.0,0.6,29.47208634728028,0.35000000000000003,18.0,1.1999999999999997,24.429689898408977,800,88,43,43,0.05375,1.0,0.0,0.6101604192682036,0.40910232106107897,0.7657522115617017,0.5116279069767442,0.5116279069767442,66.23624764648815,64.33003819403048,69.26765434640404,0.5473088526732627,2.272589441142656,22.0,31.0
cure,59.13606646312998,73.32147567986448,77.49624274956886,16.0,1.0,23.083120654223414,0.30000000000000004,25.0,0.6,46.050134917625435,800,105,43,43,0.05375,1.0,0.0,0.38660569303683073,0.30494787145313584,0.5323006765742552,1.0,1.0,66.9124105230644,63.973175466035215,70.24545923767391,0.5044890435492455,2.64961624657382,16.0,38.0
cure,58.99558280518959,73.46033139561641,77.4750026734451,21.0,0.8,33.2037754705867,0.4,13.0,1.1999999999999997,17.643664926628706,800,88,43,43,0.05375,1.0,0.0,0.6105627405349799,0.4723562389140286,0.8407181894078086,0.5813953488372093,0.5813953488372093,67.10002366563427,63.710806673960825,71.7305576198634,0.6756416089026696,1.5023729610124836,23.0,32.0
cure,58.58289393213553,73.08429141350027,77.4890491092028,21.0,0.8,33.2037754705867,0.30000000000000004,16.0,0.8999999999999999,24.042552967112837,800,104,43,43,0.05375,1.0,0.0,0.6408771075451845,0.4719697008573268,0.7728147220386222,0.46511627906976744,0.46511627906976744,65.70542006610191,64.0935467747906,68.89944324574164,0.6792053862026218,1.496509812870692,21.0,32.0
cure,59.541926501940566,73.24945607094452,77.28620800891305,22.0,0.8,34.784907635852726,0.35000000000000003,12.0,0.8999999999999999,18.031914725334627,800,116,43,43,0.05375,1.0,0.0,0.6403932930596677,0.4633604181272397,0.8307161676239407,0.4883720930232558,0.4883720930232558,67.11595949687165,63.65428963834089,70.72948015726809,0.6961553689586805,1.4073615948400255,22.0,32.0
cure,58.789469393073205,73.18423363891519,77.64547974359553,14.0,0.6,25.788075553870243,0.30000000000000004,23.0,1.1999999999999997,31.21571487018925,800,106,42,42,0.0525,1.0,0.0,0.5470879983158736,0.4293878242034991,0.6992035671719078,0.8095238095238095,0.8095238095238095,65.52363484588491,63.484772844087104,68.53673241406663,0.47391749685726486,2.85230613844265,21.0,33.0
cure,58.571216840254344,72.45175798722809,76.54223838589346,17.0,0.6,31.314091743985294,0.35000000000000003,18.0,1.1999999999999997,24.429689898408977,800,101,42,42,0.0525,1.0,0.0,0.5914937331369878,0.43369029649167684,0.7806080598282584,0.6428571428571429,0.6428571428571429,67.00609757851987,63.678467283371454,70.98886178721537,0.5225270600214112,2.4827644657858507,22.0,32.0
cure,59.005660505475774,73.41765645871865,77.81580705685225,15.0,0.8,23.7169824789905,0.30000000000000004,24.0,0.8999999999999999,36.06382945066925,800,100,41,41,0.05125,1.0,0.0,0.47452212392237836,0.3791071038117314,0.6452161101261479,0.9512195121951219,0.9512195121951219,65.23471017761298,63.53770043368486,69.85289301110608,0.49514963719652716,2.6492379964487,19.0,35.0
cure,59.62778468120552,73.26442838444092,77.56965119172334,20.0,0.8,31.62264330532066,0.05,29.0,0.6,53.418156504445506,800,113,41,41,0.05125,1.0,0.0,0.6304873776111982,0.44805282127285107,0.7516213184061823,0.5121951219512195,0.5121951219512195,64.71402599219377,63.346280838442816,68.19370002613888,0.6877385278065082,1.410687378076345,21.0,32.0
cure,58.514075970443024,73.1794570429224,77.69604449371646,20.0,1.0,28.85390081777927,0.25,19.0,0.6,34.998102537395326,800,98,41,41,0.05125,1.0,0.0,0.5359313429432755,0.3943111403736801,0.7045719874843737,0.8048780487804879,0.8048780487804879,65.77338395445395,63.82989486401823,69.83285399168591,0.6925884800186697,1.4407675932127646,20.0,34.0
cure,60.28065356612663,73.3979522852794,77.46554123565053,20.0,0.8,31.62264330532066,0.2,18.0,0.6,33.15609714069031,800,98,40,40,0.05,1.0,0.0,0.6448328374955808,0.47682209053620733,0.9065918196317356,0.475,0.475,65.55756981672766,63.818478833429296,70.61641079456922,0.6920125961478709,1.4077046154385995,21.5,32.0
cure,59.50476881335463,72.99053584648964,77.24256863540276,21.0,0.8,33.2037754705867,0.1,24.0,0.6,44.208129520920416,800,95,40,40,0.05,1.0,0.0,0.6424872205384815,0.4796451067161481,0.8889523847758561,0.425,0.425,66.42467984077518,63.85204286584151,71.05446878362378,0.7010418805531597,1.3663970398617815,22.0,32.5
cure,59.44859286912071,72.51457975686881,76.58892297906269,21.0,0.8,33.2037754705867,0.2,18.0,0.6,33.15609714069031,800,107,40,40,0.05,1.0,0.0,0.6521665964030432,0.5003149516433463,0.8818859230981474,0.425,0.425,65.99772286644065,63.74382420409825,70.24633600858199,0.737862990633514,1.180256915432898,22.0,32.0
cure,58.518278475584815,72.619844343192,76.68100600911029,23.0,0.6,42.366124124215396,0.30000000000000004,16.0,1.1999999999999997,21.715279909696868,800,107,40,40,0.05,1.0,0.0,0.7825585102849695,0.600723327118059,1.0123229357890653,0.125,0.125,66.70615372056334,64.08406692070223,70.9209115165068,0.6999580244573791,1.3632168421863828,24.0,29.0
cure,58.561368747253354,72.62939664032353,76.88218790963595,15.0,0.8,23.7169824789905,0.35000000000000003,22.0,0.8999999999999999,33.058510329780155,800,97,39,39,0.04875,1.0,0.0,0.44203820065411137,0.3166077452408529,0.7634360582886118,0.9230769230769231,0.9230769230769231,65.96308047585966,63.904960714234456,68.65361606668125,0.4852292717605645,2.8279577815280965,18.0,35.0
cure,59.97608497945357,73.29610534032267,77.46678246195069,21.0,0.8,33.2037754705867,0.15000000000000002,20.0,0.6,36.840107934100345,800,118,39,39,0.04875,1.0,0.0,0.6212086420870881,0.4754592189445506,0.8242013081871137,0.5384615384615384,0.5384615384615384,65.1754762320747,63.658694662277455,67.78846696103999,0.7034254237319634,1.3452196847143678,22.0,32.0
cure,59.32960050823563,73.21161549457833,77.3236583857997,21.0,0.8,33.2037754705867,0.35000000000000003,13.0,0.8999999999999999,19.53457428577918,800,94,39,39,0.04875,1.0,0.0,0.6220910829763349,0.4913227652158969,0.8066764809926118,0.5641025641025641,0.5641025641025641,66.08927977755523,63.66589350453232,71.32107266475747,0.6639952972781228,1.5928678070883617,21.0,32.0
cure,59.66555197234268,73.07750249479496,77.2002558076326,22.0,0.6,40.524118727510384,0.2,18.0,0.8999999999999999,27.04787208800194,800,101,39,39,0.04875,1.0,0.0,0.7913557017455101,0.45870909089951256,1.1320645895482744,0.07692307692307693,0.07692307692307693,66.33941374013939,63.506020466130096,70.68007744508401,0.723855020445307,1.279160332332277,25.0,29.0
cure,58.503548884426664,73.00939765233676,77.72771929370462,21.0,0.6,38.682113330805365,0.0,29.0,0.8999999999999999,43.57712725289202,800,92,38,38,0.0475,1.0,0.0,0.7566071429305947,0.5092109372116078,1.148482969695292,0.13157894736842105,0.13157894736842105,64.52672127208129,63.432714500452825,68.93497441587425,0.6328559202988022,1.7430523772269506,24.0,30.0
cure,59.624807449507884,73.29049475600624,77.61790423114573,21.0,0.8,33.2037754705867,0.05,27.0,0.6,49.73414571103547,800,100,38,38,0.0475,1.0,0.0,0.6233055311618183,0.4253113974657724,0.791452475809933,0.5789473684210527,0.5789473684210527,65.78715433696763,63.896080139582324,70.3811125223617,0.6945872031418082,1.4092142341087202,21.0,32.0
cure,58.54119428051696,73.37851597652684,77.64989901203894,21.0,1.6000000000000005,26.406046369767672,0.6000000000000001,4.0,1.7999999999999998,4.903320606192587,800,105,38,38,0.0475,1.0,0.0,0.3777444186240477,0.27028818263326665,0.46120536309501686,1.0,1.0,67.2280255038908,63.92545186054211,70.62663293424035,0.6947193557654804,1.4118997144051852,14.0,39.0
cure,59.08548507963481,73.22732138833217,77.29320772247743,22.0,0.6,40.524118727510384,0.30000000000000004,16.0,1.1999999999999997,21.715279909696868,800,93,38,38,0.0475,1.0,0.0,0.7868454854372601,0.6051596073873432,1.1864785778168674,0.10526315789473684,0.10526315789473684,66.50286952192542,63.65022421750272,70.03100636628368,0.701606100785801,1.3330809340969254,25.0,29.0
cure,59.0983453682927,72.47002544965478,76.58805409426546,23.0,0.6,42.366124124215396,0.2,18.0,0.8999999999999999,27.04787208800194,800,106,38,38,0.0475,1.0,0.0,0.8370060081246761,0.5459623899397342,1.2636352634070716,0.10526315789473684,0.10526315789473684,65.07734936141276,63.80597634522545,68.39517048211253,0.7398464211540041,1.144090439021185,25.0,29.0
cure,58.87652589716121,73.17190263892041,77.47671187934938,23.0,0.8,36.36603980111876,0.30000000000000004,14.0,0.8999999999999999,21.03723384622373,800,108,38,38,0.0475,1.0,0.0,0.6730868527647509,0.4117344538502523,0.9039247277476263,0.42105263157894735,0.42105263157894735,66.1726073492538,63.5780660653696,72.07034538958047,0.708447021599079,1.3368919825822836,23.0,31.0
cure,59.516724982245506,73.31990938911352,77.64317735275273,21.0,0.6,38.682113330805365,0.15000000000000002,21.0,0.8999999999999999,31.5558507693356,800,112,37,37,0.04625,1.0,0.0,0.7829741286838757,0.5054334502064131,1.0699763598571712,0.08108108108108109,0.08108108108108109,66.38793009595828,63.73453505662686,69.64727709843991,0.67935127347833,1.4970099233739127,25.0,29.0
cure,59.713887040012395,73.21556632045548,77.47974455929716,22.0,0.8,34.784907635852726,0.1,22.0,0.6,40.524118727510384,800,116,37,37,0.04625,1.0,0.0,0.6902350589426756,0.421073188671635,0.8894160901080309,0.32432432432432434,0.32432432432432434,66.61420925636638,63.72337507303845,71.5058364427035,0.7265370122111886,1.2348095625006759,23.0,32.0
cure,59.235713139666466,73.2197783946089,77.42414838127239,14.0,0.8,22.135850313724465,0.35000000000000003,23.0,0.8999999999999999,34.561169890224704,800,121,36,36,0.045,1.0,0.0,0.44836554324860456,0.33573057061378603,0.6078267106606766,1.0,1.0,65.07137393165243,63.32448585688917,69.25693449393431,0.4871885872006483,2.7151727102985492,18.0,36.5
cure,59.28309941959905,72.93648369858383,76.98070180057249,14.0,0.8,22.135850313724465,0.4,20.0,0.8999999999999999,30.053191208891047,800,115,36,36,0.045,1.0,0.0,0.42218602564189955,0.3201406236314519,0.5399411662886957,1.0,1.0,65.85203747087525,63.400037116411816,68.01179629262862,0.45751544844973735,2.9871434615476318,17.0,36.0
cure,60.05337756916372,73.14194554813294,77.21356501269798,21.0,0.8,33.2037754705867,0.2,17.0,0.6,31.314091743985294,800,118,36,36,0.045,1.0,0.0,0.6467773713244019,0.47071914776491963,0.7887812703500461,0.4722222222222222,0.4722222222222222,65.67467120427276,63.75177090144574,68.18823642145009,0.7375557040507177,1.1726326946848098,21.0,32.0
cure,59.986979874399566,73.36561829959585,77.45116712673934,23.0,0.6,42.366124124215396,0.2,17.0,0.8999999999999999,25.54521252755739,800,104,36,36,0.045,1.0,0.0,0.8054596631941067,0.5659564286057517,0.972455001179978,0.05555555555555555,0.05555555555555555,65.84570440078241,63.68291401839548,70.42135659692602,0.693605223710529,1.3738395101435175,25.5,29.0
cure,59.448158672001696,72.78563035867549,76.8655513483811,24.0,0.6,44.208129520920416,0.2,17.0,0.8999999999999999,25.54521252755739,800,90,36,36,0.045,1.0,0.0,0.7930893422220606,0.5947043738290146,1.2582825775750788,0.08333333333333333,0.08333333333333333,65.96891667429406,63.77947900065029,68.78860978557537,0.7442935703029694,1.1388517677184873,25.0,29.0
cure,60.177986416079236,73.09555157678375,77.16741845372137,12.0,0.6,22.104064760460208,0.2,30.0,0.8999999999999999,45.07978681333657,800,115,35,35,0.04375,1.0,0.0,0.4866101457232685,0.387067016145951,0.7722456923486383,0.9714285714285714,0.9714285714285714,65.79500860136677,63.792413135409994,68.95780414589072,0.45801203986560707,3.0081121928954535,20.0,35.0
cure,58.73365240773741,73.40131524802416,77.40851040592572,16.0,1.2000000000000002,21.715279909696868,0.5,13.0,0.6,23.946070157165224,800,94,35,35,0.04375,1.0,0.0,0.31369115406737963,0.23641909694922517,0.5075244792325911,1.0,1.0,66.04757975263769,63.65760252401816,73.44575995716369,0.46333639249089104,2.860272800323866,14.0,40.0
cure,59.180748258156534,73.38965712000297,77.47312601459802,21.0,1.0,30.296595858668233,0.45,9.0,0.8999999999999999,13.52393604400097,800,96,35,35,0.04375,1.0,0.0,0.5436638447241452,0.36269800480002423,0.7188320007577705,0.8285714285714286,0.8285714285714286,64.97753021703788,63.30752523068192,70.92498403550907,0.6656719253526238,1.5667177394549279,20.0,34.0
cure,59.40694333232655,73.22419441891594,77.63237718464939,22.0,0.8,34.784907635852726,0.0,29.0,0.6,53.418156504445506,800,113,35,35,0.04375,1.0,0.0,0.6535320181409148,0.4325070452956674,0.9595862463493929,0.42857142857142855,0.42857142857142855,66.1292001928346,63.49307384069743,68.55266226487937,0.7097301756837838,1.3252541532051472,22.0,32.0
cure,58.58952868084873,73.19827333402853,77.93300365766223,23.0,0.6,42.366124124215396,0.0,27.0,0.8999999999999999,40.571808132002914,800,99,35,35,0.04375,1.0,0.0,0.7916519938846482,0.5692460262701913,1.1821394194768113,0.08571428571428572,0.08571428571428572,65.09544079968953,63.65607592106903,67.95369920584645,0.6879978903616716,1.4345159332695534,25.0,29.0
cure,59.18095294096021,73.29905447987191,77.76413263950619,23.0,0.6,42.366124124215396,0.1,22.0,0.8999999999999999,33.058510329780155,800,103,35,35,0.04375,1.0,0.0,0.7952684398954035,0.5017667382917369,1.1537057936488975,0.08571428571428572,0.08571428571428572,65.37244560624836,63.45534793442646,68.09459959078899,0.7024538800966127,1.3354449536656519,25.0,28.0
cure,60.05294214951758,73.1337029047229,77.25322340840242,13.0,0.6,23.946070157165224,0.2,28.0,0.8999999999999999,42.07446769244746,800,95,34,34,0.0425,1.0,0.0,0.49076194587412336,0.39339495452565093,0.8360078574745563,0.9117647058823529,0.9117647058823529,66.22318769676339,64.26687935961785,69.67799776075887,0.4686724679278359,2.902269503548073,20.0,34.0
cure,59.56441799409449,72.57182090727835,76.68067075410954,13.0,0.6,23.946070157165224,0.2,29.0,0.8999999999999999,43.57712725289202,800,107,34,34,0.0425,1.0,0.0,0.50029400935924,0.3325106592731113,0.6606941554428983,0.9411764705882353,0.9411764705882353,66.48034682806258,63.638428636776595,69.15584889949864,0.46388845022514436,2.886778986999545,20.0,34.0
cure,59.43879340312901,72.7271020839689,76.89579341905727,21.0,0.8,33.2037754705867,0.15000000000000002,21.0,0.6,38.682113330805365,800,118,34,34,0.0425,1.0,0.0,0.638946857598272,0.4283420017462123,0.9000876339422798,0.47058823529411764,0.47058823529411764,66.7365927488795,63.52613997678045,71.36586766440215,0.7127461618040514,1.312922682247391,21.0,33.0
cure,58.679016707584395,73.09239995255581,77.45429878657855,22.0,0.8,34.784907635852726,0.30000000000000004,15.0,0.8999999999999999,22.539893406668284,800,80,34,34,0.0425,1.0,0.0,0.6413084404214795,0.462669427098023,0.9354585528483887,0.4411764705882353,0.4411764705882353,65.36642814223728,63.578971681203654,69.36471176412574,0.7310425861559188,1.2216256281956879,22.0,32.0
cure,59.74592125104837,73.43446516162331,77.77850072606768,22.0,0.8,34.784907635852726,0.05,25.0,0.6,46.050134917625435,800,117,34,34,0.0425,1.0,0.0,0.6668265626948437,0.4214574407081596,0.8941397324818773,0.35294117647058826,0.35294117647058826,66.53914412201743,63.60160775799014,69.63868326185991,0.7160117085643649,1.2807290885119964,22.5,32.0
cure,59.14045484576589,72.91086529667447,77.21244740501307,23.0,0.6,42.366124124215396,0.15000000000000002,20.0,0.8999999999999999,30.053191208891047,800,97,33,33,0.04125,1.0,0.0,0.7744790504080058,0.4836637251988727,0.9368507740797944,0.12121212121212122,0.12121212121212122,65.28847926196391,63.462575116638824,68.7866072555544,0.6640940303844921,1.6004301851877347,25.0,30.0
cure,58.7237384849348,73.37996231659189,78.11824820524302,24.0,0.6,44.208129520920416,0.0,26.0,0.8999999999999999,39.06914857155836,800,99,33,33,0.04125,1.0,0.0,0.8408787915737764,0.5474331942420954,1.0982507095127372,0.12121212121212122,0.12121212121212122,64.83972294557654,63.373616802672565,67.73682887713967,0.7125368457636801,1.2760201763900783,25.0,29.0
cure,58.60163364336802,72.33087735575411,76.62683162665483,24.0,0.6,44.208129520920416,0.15000000000000002,20.0,0.8999999999999999,30.053191208891047,800,98,32,32,0.04,1.0,0.0,0.7879635896274539,0.6410175290452587,1.0509507169532248,0.0,0.0,65.73218147847598,63.938624654663535,70.13364624261611,0.7321305151444084,1.2267051333137857,24.0,29.0
cure,59.43819019271269,73.20366757623869,77.48033724348788,24.0,0.6,44.208129520920416,0.15000000000000002,19.0,0.8999999999999999,28.550531648446494,800,95,32,32,0.04,1.0,0.0,0.8196791377198043,0.4540767442713192,1.0799900782341556,0.125,0.125,65.17941526385954,63.693765020697604,68.4791146496963,0.7002794262335068,1.3651143171441782,25.0,28.0
cure,59.36161885655287,73.36023589236282,77.48404410742194,21.0,1.2000000000000002,28.50130488147714,0.5,4.0,0.6,7.36802158682007,800,102,31,31,0.03875,1.0,0.0,0.45849856267414096,0.3549753200154459,0.5992050390835942,1.0,1.0,67.28776170940188,63.818941636599874,71.55515649161379,0.7074454381807721,1.3258690006344536,17.0,36.0
cure,58.99790516527789,72.77311836603087,77.17271885507942,22.0,0.8,34.784907635852726,0.0,30.0,0.6,55.26016190115052,800,118,31,31,0.03875,1.0,0.0,0.6210869956349697,0.48129333934846213,0.8117530887071488,0.5806451612903226,0.5806451612903226,65.95323666137642,63.495717722457556,68.8230151513439,0.6732925267286578,1.4902685058470144,22.0,32.0
cure,58.783258530621204,72.70577372158229,76.97818346182468,22.0,1.0,31.739290899557197,0.35000000000000003,10.0,0.6,18.420053967050173,800,117,31,31,0.03875,1.0,0.0,0.5693755042111894,0.35316813290061094,0.7161534804749216,0.8709677419354839,0.8709677419354839,66.46892747913492,64.05867775534064,69.41066249850047,0.7373527884278237,1.1529771471561556,19.0,34.0
cure,58.64213173856234,72.71906653895155,77.17851686114795,24.0,0.6,44.208129520920416,0.1,22.0,0.8999999999999999,33.058510329780155,800,105,31,31,0.03875,1.0,0.0,0.7869029034498075,0.5198958660541951,1.146443693917532,0.12903225806451613,0.12903225806451613,65.88596719663272,63.77425591001882,68.65954635045038,0.6624454349721978,1.5713073940706461,25.0,29.0
cure,58.74338291878976,73.16071917995687,77.60550809558214,14.0,0.8,22.135850313724465,0.25,30.0,0.8999999999999999,45.07978681333657,800,96,30,30,0.0375,1.0,0.0,0.4191891573043597,0.3341720983751742,0.5462683886963535,1.0,1.0,65.11140677726168,64.16989277615926,68.03643048138862,0.4508670487472446,3.0144695144179927,18.0,36.5
cure,59.42586055144099,72.97466693913837,77.0629747431648,21.0,1.0,30.296595858668233,0.4,8.0,0.6,14.73604317364014,800,107,30,30,0.0375,1.0,0.0,0.5506526606522889,0.3655261937660477,0.6463671459076827,0.9666666666666667,0.9666666666666667,66.06326367126445,63.89525146616039,69.97651938281234,0.6607575983207405,1.5597760804754444,19.0,34.0
cure,59.2034010963674,72.66883697982931,76.92876301726672,22.0,0.8,34.784907635852726,0.1,23.0,0.6,42.366124124215396,800,104,30,30,0.0375,1.0,0.0,0.6499655905486277,0.43692961736358904,0.8974723170386697,0.4,0.4,65.85018629676581,64.16907943862705,71.4514000118337,0.7125831984223703,1.3125967935619371,22.0,31.5
cure,58.84301488938186,73.44303949675322,77.53412852274992,22.0,1.4000000000000004,28.58372204795784,0.55,7.0,1.7999999999999998,8.580811060837027,800,108,30,30,0.0375,1.0,0.0,0.4233121489418834,0.27937019350427905,0.5757753579839561,1.0,1.0,67.6144514679558,64.3651163067684,74.02729590199932,0.6991936417918667,1.3762440660487287,17.0,37.0
cure,58.66266710860553,72.41779452260542,76.82548571422748,23.0,0.8,36.36603980111876,0.0,29.0,0.6,53.418156504445506,800,113,30,30,0.0375,1.0,0.0,0.7313053644897465,0.5097556211634378,0.9449384850782533,0.26666666666666666,0.26666666666666666,65.97396410488116,63.69968500022889,68.3772358325346,0.6931411478615703,1.401954446219382,22.0,31.0
cure,58.96961081629138,72.40916642414496,76.67285308887526,23.0,0.8,36.36603980111876,0.1,22.0,0.6,40.524118727510384,800,108,30,30,0.0375,1.0,0.0,0.6901550753682384,0.5054807263401223,0.9340353170772248,0.3333333333333333,0.3333333333333333,67.06139380176145,64.29598357936722,69.91723300535232,0.7465456160790979,1.1370414723530464,21.5,31.0
cure,58.91635328964122,73.33204638488345,77.93143067398269,25.0,0.6,46.050134917625435,0.05,23.0,0.8999999999999999,34.561169890224704,800,99,30,30,0.0375,1.0,0.0,0.9188836505559634,0.6843605829234698,1.108541177227481,0.0,0.0,65.45529394369356,63.54954806018644,68.53392247647227,0.7049463796842727,1.3452200751203087,26.0,27.5
cure,58.952698681267165,72.82521885100695,77.0604408019706,13.0,0.6,23.946070157165224,0.35000000000000003,22.0,1.1999999999999997,29.858509875833192,800,110,29,29,0.03625,1.0,0.0,0.5210433349463783,0.40893736277126363,0.7709543149987165,0.9310344827586207,0.9310344827586207,65.11564419948368,63.77856424008447,67.4638513725772,0.4544587780077429,3.043083770491295,20.0,33.0
cure,59.18977818030824,72.45241732683402,76.62592264329223,22.0,0.8,34.784907635852726,0.15000000000000002,20.0,0.6,36.840107934100345,800,97,29,29,0.03625,1.0,0.0,0.5835501362753325,0.4228490267265826,0.805300778561973,0.5862068965517241,0.5862068965517241,67.46818591508622,63.44190418640851,70.33277135644141,0.7106802141300513,1.3310851891443536,21.0,33.0
cure,59.33671992299003,73.13519387252259,77.36885859163135,12.0,0.6,22.104064760460208,0.35000000000000003,23.0,1.1999999999999997,31.21571487018925,800,124,28,28,0.035,1.0,0.0,0.46273417594302935,0.36029042614178175,0.6679674149698274,0.8928571428571429,0.8928571428571429,65.29056855318836,63.69224887196997,68.11188043775256,0.44348409256253324,3.0583764000850655,19.0,35.0
cure,59.912336637022754,72.96212663018309,77.03163595985518,22.0,0.8,34.784907635852726,0.2,16.0,0.6,29.47208634728028,800,111,28,28,0.035,1.0,0.0,0.637804801788749,0.37580872757931033,0.8555791542497243,0.5,0.5,65.32758033833721,63.59640939156466,68.85162881727112,0.7006744088700149,1.3566960722222623,22.0,33.0
cure,59.160909801953174,73.45712602408749,77.87091220435532,22.0,1.0,31.739290899557197,0.30000000000000004,12.0,0.6,22.104064760460208,800,114,28,28,0.035,1.0,0.0,0.5951930394981249,0.34945089174167676,0.6928473815066384,0.6428571428571429,0.6428571428571429,65.65825378541118,63.38773393715046,68.68435584636828,0.701542260937414,1.3683818643996122,20.5,33.0
cure,58.6618626052453,73.20540881260821,77.75645630993554,23.0,1.0,33.18198594044616,0.25,14.0,0.6,25.788075553870243,800,105,28,28,0.035,1.0,0.0,0.6296747082104743,0.36244355828877617,0.7777845937600183,0.5357142857142857,0.5357142857142857,67.21181236709799,64.17906604167038,70.4881049915467,0.7334082662309636,1.2012845651712039,21.0,33.0
cure,58.73091889074721,72.92565230068845,77.25900793907104,14.0,0.8,22.135850313724465,0.30000000000000004,27.0,0.8999999999999999,40.571808132002914,800,92,27,27,0.03375,1.0,0.0,0.4386139937168402,0.3171683496380449,0.5598252721695085,1.0,1.0,65.06815647155892,63.58827331872909,69.45861974481156,0.4481894996867897,3.0391152282775717,17.0,36.0
cure,58.87782639585515,73.36230473702817,77.50487645808482,22.0,1.4000000000000004,28.58372204795784,0.55,5.0,1.1999999999999997,6.786024971780271,800,107,26,26,0.0325,1.0,0.0,0.41910787420074436,0.32224961430051746,0.5242007598827944,1.0,1.0,67.32329765528368,63.94161729464594,73.02569066279844,0.7011307137030163,1.3576322736902733,16.0,37.5
cure,59.08947657417669,72.8868453756265,77.30283390413152,23.0,0.8,36.36603980111876,0.0,28.0,0.6,51.576151107740486,800,100,26,26,0.0325,1.0,0.0,0.7009897369179343,0.5066369587643916,0.9515091739726986,0.3076923076923077,0.3076923076923077,65.9594929843154,63.658687896199794,69.27393649135524,0.7626770214551224,1.0549747359892145,23.0,32.0
cure,58.68257979188673,73.06600876727865,77.67204293088221,24.0,0.6,44.208129520920416,0.05,24.0,0.8999999999999999,36.06382945066925,800,100,26,26,0.0325,1.0,0.0,0.8034101304041159,0.5643598841021811,1.096047288666884,0.07692307692307693,0.07692307692307693,66.13100940774724,63.342576429996775,72.09523747922579,0.7269412993649882,1.2389616411038236,24.0,29.0
cure,58.783159028612076,72.38347709605446,76.72978172242028,24.0,0.8,37.94717196638479,0.05,24.0,0.6,44.208129520920416,800,118,26,26,0.0325,1.0,0.0,0.6879320930442971,0.47606692710916726,0.9464592062747109,0.2692307692307692,0.2692307692307692,65.98935703092198,63.76070311240939,69.34521484781712,0.7193811218741393,1.2648327233673688,23.0,31.0
cure,58.72494389286514,72.65835299683621,76.86290813057488,14.0,0.8,22.135850313724465,0.35000000000000003,24.0,0.8999999999999999,36.06382945066925,800,103,25,25,0.03125,1.0,0.0,0.4294580115543262,0.33492578008710755,0.5642995630268252,1.0,1.0,65.66571420551746,63.63481591622455,69.61709446309263,0.4891134711395698,2.7381265442546825,17.0,37.0
cure,58.87937501965654,73.49667578588482,78.04574513962103,22.0,1.0,31.739290899557197,0.25,15.0,0.6,27.63008095057526,800,106,25,25,0.03125,1.0,0.0,0.5700010920016841,0.39868804179945305,0.8302578789187517,0.76,0.76,66.63597128716596,63.56885458462456,69.19579079550634,0.6790161617511018,1.497667067540467,21.0,33.0
cure,58.51542189246993,73.1111576114752,77.77043589464151,13.0,0.6,23.946070157165224,0.25,27.0,1.1999999999999997,36.644534847613464,800,113,24,24,0.03,1.0,0.0,0.5103129399329693,0.42841784543433625,0.6975899092979516,0.8333333333333334,0.8333333333333334,64.77956813153088,63.373929958511226,67.49470692535915,0.44951927579249085,3.0719126881267744,20.5,33.0
